POI_INDEX,ENG_NAME,TOTAL_REVIEWS,RANKING,RATINGS,ADDRESS,OPENING_HOURS,ATTRIBUTES_CRAWLED_TIME
151,not available,99,151,4.7,Palawan Kidz City. 31 Beach View #01-01/02 Singapore 098008,10:00-18:00，最晚入园时间：16:30，园区内最后一场角色扮演的时间：17:30。以下日期景区闭园，请您改期前往：2020年1月15日，2月12/19/26日、4月29日、5月6/13日、8月19日、9月16日。以上时间仅供参考，实际开放时间以景区当天为准。,2020-02-11 05:26:31.603112
152,"
                                 Kuan Im Thong Hood Cho Temple
                              
                             
                         ",37,152,4.4,"178WaterlooSt.,Singapore187964,Singapore",周一-周日6:00-18:00,2020-02-11 05:27:56.801675
153,"
                                 Malabar Mosque
                              
                             
                         ",33,153,4.2,"471VictoriaStreet,Singapore198370",全天开放,2020-02-11 05:29:51.519853
154,"
                                 National Library of Singapore
                              
                             
                         ",91,154,4.8,"100VictoriaStreet,Singapore188064,Singapore",10:00-21:00，圣诞节前夕、新年和农历新年17:00关闭，公众假期休息。,2020-02-11 05:31:36.814124
155,"
                                 Kranji Farm
                              
                             
                         ",25,155,4.4,"WoodlandsRd,Singapore738702",全天,2020-02-11 05:33:15.250547
156,"
                                 Gogreen Bicycle Rental
                              
                             
                         ",17,156,4.4,"GogreenSegwayEcoAdventure,SilosoBeach,Sentosa",全天开放,2020-02-11 05:35:25.667578
157,"
                                 Zone X of Changi Airport
                              
                             
                         ",37,157,4.3,新加坡樟宜机场T3地下二层（公共区域）,10:00-23:00,2020-02-11 05:37:25.252407
158,"
                                 Formula 1 Singapore Grand Prix
                              
                             
                         ",21,158,4.4,"MarinaBay,Singapore",暂停营业,2020-02-11 05:39:28.630517
159,"
                                 Van Kleef Aquarium
                              
                             
                         ",50,159,4.4,史丹福路乔治五世公园内,,2020-02-11 05:41:23.259462
160,"
                                 Lau Pa Sat
                              
                             
                         ",60,160,4.4,"18RafflesQuayTelokAyerFestivalMarket,Singapore048582",全天开放,2020-02-11 05:43:32.103725
161,"
                                 OCBC Skyway
                              
                             
                         ",32,161,4.7,"18MarinaGardensDriveGardensBytheBay|GardensbytheBay,Singapore018953,Singapore",9:00-21:00（最后售票和入场时间为20:00）；将在以下日期关闭进行维护：2月17日、3月23日、4月20日、5月4日、6月1日、7月20日、8月24日、9月28日、10月19日、11月16日、12月21日；景点可能会因容量，恶劣天气，特殊事件或其他原因而更改营业时间，具体开放时间请见官网公示信息。,2020-02-11 05:45:38.578747
162,"
                                 Cathedral of the Good Shepherd
                              
                             
                         ",31,162,4.1,"AQueenStreet,Singapore188533",每天弥撒时间不同，具体请查看官网。,2020-02-11 05:47:04.990370
163,"
                                 Marina Square
                              
                             
                         ",11,163,4.5,6RafflesBoulevard,10:00-22:00,2020-02-11 05:47:45.387048
164,"
                                 Tanjong Pagar
                              
                             
                         ",35,164,4.5,"21McCallumSt,Singapore069047",全天开放,2020-02-11 05:48:27.358781
165,"
                                 Central Business District
                              
                             
                         ",51,165,4.6,"ShentonWay,Singapore,Singapore",,2020-02-11 05:49:09.267853
166,"
                                 Ang Mo Kio Town
                              
                             
                         ",20,166,3.3,新加坡,全天开放,2020-02-11 05:49:57.493172
167,"
                                 Anderson Bridge
                              
                             
                         ",51,167,4.5,"MouthofSingaporeRiver,Singapore,Singapore",,2020-02-11 05:50:44.143632
168,"
                                 The Luxe House
                              
                             
                         ",19,168,4.3,"BLK7ADempseyRoad,Singapore",13:00-次日1:00，23:00为最后招待时间,2020-02-11 05:51:37.336119
169,"
                                 Central Fire Station
                              
                             
                         ",48,169,4.6,"62HillStreet,Singapore,Singapore",,2020-02-11 05:53:41.191444
170,"
                                 Kent Ridge Park
                              
                             
                         ",19,170,4.4,"Vigilantedrive,Singapore,Singapore",全天开放,2020-02-11 05:55:23.442902
171,"
                                 Spectra
                              
                             
                         ",28,171,4.6,MarinaBay,周一-周四、周日：20:00、21:00两场；周五、周六：20:00、21:00、22:00三场；每场表演约15分钟。,2020-02-11 05:57:09.841170
172,"
                                 Kong Meng San Phor Kark See Temple
                              
                             
                         ",34,172,4.5,"88BrightHillRoad,Singapore574117,Singapore",8:00-16:00,2020-02-11 05:58:35.727219
173,"
                                 Rain Forest Lumina
                              
                             
                         ",33,173,4.4,RainforestLuminaatSingaporeZoo，80MandaiLakeRoad，Singapore729826,19:30-24:00（最晚入园时间10:30）,2020-02-11 06:00:13.946418
174,"
                                 Bedok Reservoir Park
                              
                             
                         ",26,174,4.4,"760BedokReservoirRd,新加坡479245",全天开放,2020-02-11 06:01:47.007373
175,"
                                 Lian Shan Shuang Lin Temple
                              
                             
                         ",24,175,4.7,"184EJalanToaPayoh,Singapore319941,Singapore",8:00-17:00,2020-02-11 06:03:12.828198
176,"
                                 Hajjah Fatimah Mosque
                              
                             
                         ",33,176,4.2,"4001BeachRoadHajjahFatimahMosque,Singapore199584,Singapore",9:00-21:00,2020-02-11 06:04:51.224676
177,"
                                 Zouk
                              
                             
                         ",16,177,4.3,"3CRiverValleyRoad,TheCannery,新加坡179022",周三22:00-次日3:00，周五22:00-次日5:00，周六和节假日前夕22:00-次日4:00。,2020-02-11 06:06:30.907019
178,not available,41,178,4.7,21 Jurong Town Hall Road， Singapore 609433,"1）场次1：9:30-13:30（最后入园12:45）
						 2）场次2-：14:00-18:00（最后入场17:15）		",2020-02-11 06:11:03.208157
179,"
                                  WaterWorld
                              
                             
                         ",19,179,4.7,"新加坡环球影城失落的世界区，8SentosaGateway,SentosaIsland,Singapore",10:30-17:00,2020-02-11 06:12:15.337728
180,"
                                 Jurong Eco-Garden
                              
                             
                         ",23,180,4.6,"1CleantechLoopCleantechOne,Singapore637141,Singapore",暂无,2020-02-11 06:13:11.735729
181,not available,20,181,4.5,"2 Conservatory Drive | National University of Singapore, Singapore 117377, Singapore",周二至周日：每天10:00 AM - 7:00 PM (最后入馆时间为5:30 PM)，新加坡法定节假日正常开放； 周一闭馆 (新加坡法定节假日除外) 馆内定期设有免费导览团：周四至周日1:00 PM (节假日除外)，先到先得，直接前往柜台报名登记即,2020-02-11 06:17:00.463742
182,not available,34,182,4.7,"1 Sentosa, Singapore 099081, Singapore",全年  10:00-18:00。,2020-02-11 06:17:39.079465
183,"
                                 Tanah Merah Ferry Terminal
                              
                             
                         ",18,183,4.4,"50TanahMerahFerryRoad#01-21,Singapore498833,Singapore",,2020-02-11 06:19:19.979109
184,"
                                 Lake of Dreams
                              
                             
                         ",25,184,4.5,"SentosaIsland,Singapore",10:00-20:00,2020-02-11 06:20:47.037796
185,not available,15,185,4.5,"21 Jurong Town Hall Road, Singapore 609433, Singapore",10:00-18:00（周一-周日），2小时门票最后入场时间为14:00；1小时门票最后入场时间为15:00。,2020-02-11 06:21:43.226292
186,"
                                 Garden Rhapsody
                              
                             
                         ",21,186,4.8,gardenbythebay,每日19:45、20:45各一场；高峰时间为每天19:00-21:00。,2020-02-11 06:24:00.339340
187,not available,6,187,4.8,Inside Starlight Changi Mall in Singapore Changi Airport,全年营业10:00-22:00,2020-02-11 06:30:44.243213
188,"
                                 Singapore Indoor Stadium
                              
                             
                         ",11,188,4.5,"2StadiumWalk,Singapore397691,Singapore",9:00-18:00,2020-02-11 06:33:39.789657
189,not available,11,189,4.6,"30 Siloso Beach Walk, Sentosa Island, 099011 Singapore","周一至周四: 1pm - 7pm 
, 周五: 1pm-8pm 周六周日及公众假期 : 12pm-8pm
 平安夜和公众假期园区正常开放 园区内的餐饮服务每天11am开放 景区有可能会因为临时的活动或节日延长运营时间 景区会因为临时情况调整运营时间并不做提前通知，请您以当天实际运营时间为准。",2020-02-11 06:39:45.853656
190,"
                                 Marina Barrage
                              
                             
                         ",57,190,4.5,"8MarinaGardensDr,Singapore018951",,2020-02-11 06:42:09.127375
191,"
                                 National Design Centre
                              
                             
                         ",17,191,4.5,"111MiddleRoad,Singapore,Singapore",星期日 - 星期六 上午9点00分 - 下午9点00分,2020-02-11 06:47:17.474054
192,not available,6,192,4.8,"5 Campbell Lane, Singapore 209924",周二-周四：10:00-19:00，周五-周六：10:00-20:00，周日及公众假期：10:00-16:00，周一闭馆（如果公众假期在周一，当天也照旧闭馆，除非有另外的通知）,2020-02-11 07:00:30.312240
193,"
                                 Padang
                              
                             
                         ",36,193,4.6,"BetweenSt.AndrewRoadandConnaughtDrive,Singapore179682,Singapore",,2020-02-11 07:01:24.536768
194,"
                                 Woodlands
                              
                             
                         ",10,194,3.8,"30WoodlandsAvenue2,Singapore738343",全天开放,2020-02-11 07:02:12.147112
195,"
                                 Labrador Nature Reserve
                              
                             
                         ",20,195,4.6,"AlongLabradorVillaRoadoffPasirPanjangRoad,Singapore119187,Singapore",,2020-02-11 07:02:53.446610
196,"
                                 Church of the Sacred Heart
                              
                             
                         ",19,196,4.6,"111TankRoad,Singapore238069,Singapore",9:00-17:00,2020-02-11 07:03:56.925298
197,"
                                 Sisters' Islands
                              
                             
                         ",9,197,4.7,"Sisters'Island,Singapore000703",全天开放,2020-02-11 07:04:31.360896
198,"
                                 Cenotaph
                              
                             
                         ",26,198,4.3,"EsplanadePark,Singapore,Singapore",,2020-02-11 07:05:38.575403
199,"
                                 Our Lady of Lourdes Church
                              
                             
                         ",16,199,4.5,"50OphirRoad,Singapore,Singapore",外观全天开放，内部参观时间请参考官网。,2020-02-11 07:06:42.844099
200,"
                                 Johore Battery
                              
                             
                         ",25,200,3.9,CosfordRoadSingapore,每日9:00-17:00,2020-02-11 07:08:17.213511
201,"
                                 
                              
                             
                         ",6,201,4.5,乌敏岛,,2020-02-11 07:09:16.918922
202,"
                                 Digital Light Canvas
                              
                             
                         ",2,202,5,10BayfrontAvenueSingapore018956,周日-周四：11:3-21:00，周五、周六及公共假日前夕：11:00-22:00。,2020-02-11 07:10:29.771667
203,"
                                 Lower Seletar Reservoir Park
                              
                             
                         ",14,203,4.5,"YishunAvenue1,Singapore,Singapore",,2020-02-11 07:11:27.218622
204,"
                                 Arab Street
                              
                             
                         ",4,204,4.3,"ArabStreet,KampongGlam,Singapore,Singapore",,2020-02-11 07:12:29.450169
205,"
                                 Sampan Rides
                              
                             
                         ",2,205,5,新加坡滨海湾金沙购物商城运河层B2,周日至周四：上午 11:30 至晚上 9:00 周五、周六及公共节假日前夕：上午 11:00 - 晚上 10:00。,2020-02-11 07:13:15.435769
206,not available,2,206,4.5,"38C Belvedere Close, Singapore 159883",8:00-19:00,2020-02-11 07:15:46.999246
207,not available,23,207,4.5,"1 Raffles Place, Singapore 048616","1）1-Altitude摩天酒吧观景台：8:30-17:30（周一-周日）（游玩时长为30分钟，每位客人只能逗留最多30分钟）
								 2）Funvee双层巴士：9:00-17:00（周一-周日） 3）南洋咖啡或茶：11:00-18:00（周一-周日）",2020-02-11 07:19:46.543962
208,"
                                 Singapore Hong San See
                              
                             
                         ",10,208,4.4,"31MohamedSultanRoad,Singapore238975,Singapore",8:00-18:00,2020-02-11 07:21:06.200956
209,"
                                 Singapore Sports Hub
                              
                             
                         ",4,209,5,"2StadiumWalk,Singapore",,2020-02-11 07:22:12.799716
