POI_INDEX,TOTAL_REVIEWS,RANKING,POI_TYPE,TRIP_TYPE,AVERAGE_RATING,RATING_5_COUNT,RATING_4_COUNT,RATING_3_COUNT,RATING_2_COUNT,RATING_1_COUNT,ABOUT,ADDRESS,ATTRIBUTES_CRAWLED_TIME
17,176,79,"Museums, Sights & Landmarks, More",Business,4.431818181818182,91,71,13,1,0,"The Buddha Tooth Relic Temple and Museum (BTRTM) was founded in 2002 by Venerable Shi Fazhao. It was registered by the Registrar of Societies in 20th February 2003, and as a charity under the Charities Act in 8th January 2004. The Temple is dedicated to the Maitreya Buddha, which means 'The Compassionate One', and also called 'The Future Buddha'. (A)WEEKLY FREE GUIDED TOUR: BTRTM is pleased to offer a 1 1/2 - 2 hrs long guided tour of the Temple every Saturdays at 2pm. The tour will be conducted free-of-charge in English by the temple's Volunteers guides. Limited slots are available per weekly session. Confirmed registration is based on first-come-first-serve basis. (B)DISCOVERING BUDDHISM: Shakyanmuni Buddha had gained insight into the truth, perfected the qualities of wisdom and compassion over 2560 years ago. His teachings develops clarity in minds, enables abilities to end suffering and finds lasting happiness. Buddha Tooth Relic Temple is carrying on the mission in offering ""Discovering Buddhism' programme. 'Discovering Buddhism' is a specially designed programme for participants to gain experiential taste of Chinese Mahayana Buddhist etiquette, Basic Buddhist teachings and Basic Meditation within a day. This English taught programme is suitable for both tourists who wish to learn more about Buddhism and experienced learners who needs a refresher. Participants will benefit from the interactive and engaging teaching led by Venerable Wu Xiang and Venerable Ru Zhi who have more than a decade experience teaching Buddhism and Meditation in different cultural settings! [Chinese Mahayana Buddhist Etiquette] Buddhist etiquette is an important part of every Buddhist life. It expresses religious sentiments to the Buddha, the Teacher (Monk or Nun) and promotes gracefulness in social interactions. This is also a mean of training in mindfulness in every action one is taking. [Basic Buddhist teachings] Buddhism has been transmitted over the past centuries because of its timeless and enduring message to the spiritual needs of man in finding true peace, happiness, and well-being. In this part of the programme, learn about the basic essential knowledge of Buddhism. [Basic Meditation] Buddhist have been practicing meditation in cultivating calm, focused and positive states of mind. Introductory of technique will be taught to enable the participants to learn practical tips on how to achieve a clearer state of mind and focus better. Things to take note : * Avoid wearing hats, shorts or revealing tops * The organizer reserves the right to cancel the tour due to unforeseen circumstances. In such instances, registrants will be notified via their mobile phones.","288 South Bridge Road, Singapore 058840, Singapore",2020-01-30 00:21:28.742694
17,669,79,"Museums, Sights & Landmarks, More",Friends,4.440956651718984,360,250,54,4,1,"The Buddha Tooth Relic Temple and Museum (BTRTM) was founded in 2002 by Venerable Shi Fazhao. It was registered by the Registrar of Societies in 20th February 2003, and as a charity under the Charities Act in 8th January 2004. The Temple is dedicated to the Maitreya Buddha, which means 'The Compassionate One', and also called 'The Future Buddha'. (A)WEEKLY FREE GUIDED TOUR: BTRTM is pleased to offer a 1 1/2 - 2 hrs long guided tour of the Temple every Saturdays at 2pm. The tour will be conducted free-of-charge in English by the temple's Volunteers guides. Limited slots are available per weekly session. Confirmed registration is based on first-come-first-serve basis. (B)DISCOVERING BUDDHISM: Shakyanmuni Buddha had gained insight into the truth, perfected the qualities of wisdom and compassion over 2560 years ago. His teachings develops clarity in minds, enables abilities to end suffering and finds lasting happiness. Buddha Tooth Relic Temple is carrying on the mission in offering ""Discovering Buddhism' programme. 'Discovering Buddhism' is a specially designed programme for participants to gain experiential taste of Chinese Mahayana Buddhist etiquette, Basic Buddhist teachings and Basic Meditation within a day. This English taught programme is suitable for both tourists who wish to learn more about Buddhism and experienced learners who needs a refresher. Participants will benefit from the interactive and engaging teaching led by Venerable Wu Xiang and Venerable Ru Zhi who have more than a decade experience teaching Buddhism and Meditation in different cultural settings! [Chinese Mahayana Buddhist Etiquette] Buddhist etiquette is an important part of every Buddhist life. It expresses religious sentiments to the Buddha, the Teacher (Monk or Nun) and promotes gracefulness in social interactions. This is also a mean of training in mindfulness in every action one is taking. [Basic Buddhist teachings] Buddhism has been transmitted over the past centuries because of its timeless and enduring message to the spiritual needs of man in finding true peace, happiness, and well-being. In this part of the programme, learn about the basic essential knowledge of Buddhism. [Basic Meditation] Buddhist have been practicing meditation in cultivating calm, focused and positive states of mind. Introductory of technique will be taught to enable the participants to learn practical tips on how to achieve a clearer state of mind and focus better. Things to take note : * Avoid wearing hats, shorts or revealing tops * The organizer reserves the right to cancel the tour due to unforeseen circumstances. In such instances, registrants will be notified via their mobile phones.","288 South Bridge Road, Singapore 058840, Singapore",2020-01-30 00:23:09.964805
18,1418,91,"Sights & Landmarks, Nature & Parks, More",Family,4.474612129760226,877,372,144,15,10,"Step into the Flower Dome and you'll be standing in awe of nature. Spectacular and innovative in design, it is one of the icons of Bay South Garden. The Flower Dome replicates the cool-dry climate of Mediterranean regions like South Africa, California and parts of Spain and Italy. Home to a collection of plants from deserts all over the world, it showcases the adaptations of plants to arid environments. Stop and smell the flowers in the colourful changing displays of the Flower Field, which reflects different seasons, festivals and themes.","18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",2020-01-30 00:29:06.471368
18,1912,91,"Nature & Parks, Sights & Landmarks, More",Couples,4.468096234309623,1181,503,179,40,9,"Step into the Flower Dome and you'll be standing in awe of nature. Spectacular and innovative in design, it is one of the icons of Bay South Garden. The Flower Dome replicates the cool-dry climate of Mediterranean regions like South Africa, California and parts of Spain and Italy. Home to a collection of plants from deserts all over the world, it showcases the adaptations of plants to arid environments. Stop and smell the flowers in the colourful changing displays of the Flower Field, which reflects different seasons, festivals and themes.","18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",2020-01-30 00:43:46.737055
18,415,91,"Sights & Landmarks, Nature & Parks, More",Solo,4.426506024096385,246,114,43,10,2,"Step into the Flower Dome and you'll be standing in awe of nature. Spectacular and innovative in design, it is one of the icons of Bay South Garden. The Flower Dome replicates the cool-dry climate of Mediterranean regions like South Africa, California and parts of Spain and Italy. Home to a collection of plants from deserts all over the world, it showcases the adaptations of plants to arid environments. Stop and smell the flowers in the colourful changing displays of the Flower Field, which reflects different seasons, festivals and themes.","18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",2020-01-30 01:02:55.121415
18,172,91,"Sights & Landmarks, Nature & Parks, More",Business,4.395348837209302,100,47,18,7,0,"Step into the Flower Dome and you'll be standing in awe of nature. Spectacular and innovative in design, it is one of the icons of Bay South Garden. The Flower Dome replicates the cool-dry climate of Mediterranean regions like South Africa, California and parts of Spain and Italy. Home to a collection of plants from deserts all over the world, it showcases the adaptations of plants to arid environments. Stop and smell the flowers in the colourful changing displays of the Flower Field, which reflects different seasons, festivals and themes.","18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",2020-01-30 01:07:40.416480
18,694,91,"Nature & Parks, Sights & Landmarks, More",Friends,4.455331412103746,421,193,60,15,5,"Step into the Flower Dome and you'll be standing in awe of nature. Spectacular and innovative in design, it is one of the icons of Bay South Garden. The Flower Dome replicates the cool-dry climate of Mediterranean regions like South Africa, California and parts of Spain and Italy. Home to a collection of plants from deserts all over the world, it showcases the adaptations of plants to arid environments. Stop and smell the flowers in the colourful changing displays of the Flower Field, which reflects different seasons, festivals and themes.","18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",2020-01-30 01:09:20.192731
19,308,127,"Shopping, Shopping Malls",Family,4.337662337662337,142,135,24,7,0,Certificate of Excellence,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",2020-01-30 01:16:21.628451
19,800,127,"Shopping, Shopping Malls",Couples,4.20625,345,326,95,17,17,Certificate of Excellence,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",2020-01-30 01:19:21.717271
19,147,127,"Shopping, Shopping Malls",Solo,4.299319727891156,67,60,17,3,0,Certificate of Excellence,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",2020-01-30 01:26:24.113218
19,126,127,"Shopping, Shopping Malls",Business,4.317460317460317,55,57,13,1,0,Certificate of Excellence,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",2020-01-30 01:28:00.917319
19,463,127,"Shopping, Shopping Malls",Friends,4.339092872570195,220,189,47,5,2,Certificate of Excellence,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",2020-01-30 01:29:21.190650
20,1232,141,"Sights & Landmarks, Monuments & Statues",Family,4.215909090909091,529,475,199,23,6,"Standing at 8.6 metres high and weighing 70 tonnes, the Merlion statue has a lion’s head and a fish’s body, and is housed here in this 2,500 square metre park.","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",2020-01-30 01:33:31.578671
20,1449,141,"Sights & Landmarks, Monuments & Statues",Couples,4.172532781228433,573,606,228,31,11,"Standing at 8.6 metres high and weighing 70 tonnes, the Merlion statue has a lion’s head and a fish’s body, and is housed here in this 2,500 square metre park.","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",2020-01-30 01:48:03.674629
20,551,141,"Sights & Landmarks, Monuments & Statues",Solo,4.14519056261343,214,226,93,13,5,"Standing at 8.6 metres high and weighing 70 tonnes, the Merlion statue has a lion’s head and a fish’s body, and is housed here in this 2,500 square metre park.","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",2020-01-30 02:03:56.946374
20,189,141,"Sights & Landmarks, Monuments & Statues",Business,4.19047619047619,80,72,32,3,2,"Standing at 8.6 metres high and weighing 70 tonnes, the Merlion statue has a lion’s head and a fish’s body, and is housed here in this 2,500 square metre park.","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",2020-01-30 02:10:14.140186
20,819,141,"Sights & Landmarks, Monuments & Statues",Friends,4.190476190476191,329,345,124,14,7,"Standing at 8.6 metres high and weighing 70 tonnes, the Merlion statue has a lion’s head and a fish’s body, and is housed here in this 2,500 square metre park.","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",2020-01-30 02:12:33.542896
21,1916,29,"Sights & Landmarks, Points of Interest & Landmarks",Family,4.290187891440501,921,697,247,35,16,"Spanning almost 2.2 km, Orchard Road is a swanky, tree-lined one-way boulevard flanked by distinctive shopping malls and hotels. The shopping belt comprises nearly 800,000 sq m of shops and restaurants and promises to please any taste or budget with its iconic malls which boast the full works - from opulent brands to high street fashion, and from exclusive restaurants to fast food joints. It is a great street to shop, dine, stay, play, work, and live.","Singapore, Singapore",2020-01-30 02:21:17.752476
21,2933,29,"Sights & Landmarks, Points of Interest & Landmarks",Couples,4.162632117286055,1246,1085,471,95,36,"Spanning almost 2.2 km, Orchard Road is a swanky, tree-lined one-way boulevard flanked by distinctive shopping malls and hotels. The shopping belt comprises nearly 800,000 sq m of shops and restaurants and promises to please any taste or budget with its iconic malls which boast the full works - from opulent brands to high street fashion, and from exclusive restaurants to fast food joints. It is a great street to shop, dine, stay, play, work, and live.","Singapore, Singapore",2020-01-30 02:42:23.869399
21,878,29,"Sights & Landmarks, Points of Interest & Landmarks",Solo,4.144646924829157,352,346,147,21,12,"Spanning almost 2.2 km, Orchard Road is a swanky, tree-lined one-way boulevard flanked by distinctive shopping malls and hotels. The shopping belt comprises nearly 800,000 sq m of shops and restaurants and promises to please any taste or budget with its iconic malls which boast the full works - from opulent brands to high street fashion, and from exclusive restaurants to fast food joints. It is a great street to shop, dine, stay, play, work, and live.","Singapore, Singapore",2020-01-30 03:14:44.950055
21,523,29,"Sights & Landmarks, Points of Interest & Landmarks",Business,4.279158699808796,251,190,66,9,7,"Spanning almost 2.2 km, Orchard Road is a swanky, tree-lined one-way boulevard flanked by distinctive shopping malls and hotels. The shopping belt comprises nearly 800,000 sq m of shops and restaurants and promises to please any taste or budget with its iconic malls which boast the full works - from opulent brands to high street fashion, and from exclusive restaurants to fast food joints. It is a great street to shop, dine, stay, play, work, and live.","Singapore, Singapore",2020-01-30 03:24:21.808610
21,1161,29,"Sights & Landmarks, Points of Interest & Landmarks",Friends,4.2592592592592595,525,447,161,21,7,"Spanning almost 2.2 km, Orchard Road is a swanky, tree-lined one-way boulevard flanked by distinctive shopping malls and hotels. The shopping belt comprises nearly 800,000 sq m of shops and restaurants and promises to please any taste or budget with its iconic malls which boast the full works - from opulent brands to high street fashion, and from exclusive restaurants to fast food joints. It is a great street to shop, dine, stay, play, work, and live.","Singapore, Singapore",2020-01-30 03:29:50.728559
22,1256,169,"Water & Amusement Parks, Theme Parks",Family,3.9267515923566876,422,475,251,61,47,"River Safari is Asia's first and only river-themed wildlife park inspired by the world's most iconic rivers. Witness some of the biggest, most endangered animals from these rivers, in lofty tanks and luscious walk-through exhibits! A must-see are giant pandas Kai Kai and Jia Jia in Southeast Asia's largest giant panda exhibit. Plus the world's largest freshwater aquarium themed after the Flooded Amazon Forest! The River is Calling...","80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",2020-01-30 03:42:02.673368
22,534,169,"Water & Amusement Parks, Theme Parks",Couples,3.8988764044943824,188,181,107,39,19,"River Safari is Asia's first and only river-themed wildlife park inspired by the world's most iconic rivers. Witness some of the biggest, most endangered animals from these rivers, in lofty tanks and luscious walk-through exhibits! A must-see are giant pandas Kai Kai and Jia Jia in Southeast Asia's largest giant panda exhibit. Plus the world's largest freshwater aquarium themed after the Flooded Amazon Forest! The River is Calling...","80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",2020-01-30 03:55:30.747996
22,106,169,"Water & Amusement Parks, Theme Parks",Solo,3.981132075471698,34,45,21,3,3,"River Safari is Asia's first and only river-themed wildlife park inspired by the world's most iconic rivers. Witness some of the biggest, most endangered animals from these rivers, in lofty tanks and luscious walk-through exhibits! A must-see are giant pandas Kai Kai and Jia Jia in Southeast Asia's largest giant panda exhibit. Plus the world's largest freshwater aquarium themed after the Flooded Amazon Forest! The River is Calling...","80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",2020-01-30 04:00:36.464934
22,8,169,"Water & Amusement Parks, Theme Parks",Business,3.625,0,5,3,0,0,"River Safari is Asia's first and only river-themed wildlife park inspired by the world's most iconic rivers. Witness some of the biggest, most endangered animals from these rivers, in lofty tanks and luscious walk-through exhibits! A must-see are giant pandas Kai Kai and Jia Jia in Southeast Asia's largest giant panda exhibit. Plus the world's largest freshwater aquarium themed after the Flooded Amazon Forest! The River is Calling...","80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",2020-01-30 04:01:58.097810
22,255,169,"Water & Amusement Parks, Theme Parks",Friends,3.788235294117647,77,89,58,20,11,"River Safari is Asia's first and only river-themed wildlife park inspired by the world's most iconic rivers. Witness some of the biggest, most endangered animals from these rivers, in lofty tanks and luscious walk-through exhibits! A must-see are giant pandas Kai Kai and Jia Jia in Southeast Asia's largest giant panda exhibit. Plus the world's largest freshwater aquarium themed after the Flooded Amazon Forest! The River is Calling...","80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",2020-01-30 04:02:24.464073
23,110,134,"Sights & Landmarks, Other, Neighbourhoods",Family,4.227272727272727,40,58,10,1,1,Certificate of Excellence,"21A Haji Lane | 21A Haji Lane, Singapore 189214, Singapore",2020-01-30 04:05:04.471201
23,176,134,"Other, Sights & Landmarks, Neighbourhoods",Couples,4.227272727272727,66,90,16,2,2,Certificate of Excellence,"21A Haji Lane | 21A Haji Lane, Singapore 189214, Singapore",2020-01-30 04:06:40.629503
23,92,134,"Sights & Landmarks, Other, Neighbourhoods",Solo,4.282608695652174,40,40,11,0,1,Certificate of Excellence,"21A Haji Lane | 21A Haji Lane, Singapore 189214, Singapore",2020-01-30 04:08:54.540791
23,17,134,"Sights & Landmarks, Other, Neighbourhoods",Business,4.176470588235294,5,10,2,0,0,Certificate of Excellence,"21A Haji Lane | 21A Haji Lane, Singapore 189214, Singapore",2020-01-30 04:10:14.830216
23,156,134,"Sights & Landmarks, Other, Neighbourhoods",Friends,4.326923076923077,74,61,20,0,1,Certificate of Excellence,"21A Haji Lane | 21A Haji Lane, Singapore 189214, Singapore",2020-01-30 04:10:47.899892
24,183,90,"Museums, Sights & Landmarks, More",Family,4.426229508196721,110,53,12,4,4,"Situated in the heart of Singapore’s Civic District, National Gallery Singapore oversees the largest public collection of modern art in Southeast Asia. Housed in two beautifully restored national monuments – City Hall and former Supreme Court – are impeccably curated exhibitions that reveal the region’s cultural legacy and art histories. Come visit the Gallery today and discover Singapore and Southeast Asia’s rich heritage through stunning modern art masterpieces.","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",2020-01-30 04:12:45.335655
24,315,90,"Sights & Landmarks, Museums, More",Couples,4.368253968253969,190,78,26,15,6,"Situated in the heart of Singapore’s Civic District, National Gallery Singapore oversees the largest public collection of modern art in Southeast Asia. Housed in two beautifully restored national monuments – City Hall and former Supreme Court – are impeccably curated exhibitions that reveal the region’s cultural legacy and art histories. Come visit the Gallery today and discover Singapore and Southeast Asia’s rich heritage through stunning modern art masterpieces.","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",2020-01-30 04:16:43.209009
24,178,90,"Museums, Sights & Landmarks, More",Solo,4.297752808988764,99,52,13,9,5,"Situated in the heart of Singapore’s Civic District, National Gallery Singapore oversees the largest public collection of modern art in Southeast Asia. Housed in two beautifully restored national monuments – City Hall and former Supreme Court – are impeccably curated exhibitions that reveal the region’s cultural legacy and art histories. Come visit the Gallery today and discover Singapore and Southeast Asia’s rich heritage through stunning modern art masterpieces.","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",2020-01-30 04:21:41.616083
24,43,90,"Museums, Sights & Landmarks, More",Business,4.627906976744186,30,11,1,1,0,"Situated in the heart of Singapore’s Civic District, National Gallery Singapore oversees the largest public collection of modern art in Southeast Asia. Housed in two beautifully restored national monuments – City Hall and former Supreme Court – are impeccably curated exhibitions that reveal the region’s cultural legacy and art histories. Come visit the Gallery today and discover Singapore and Southeast Asia’s rich heritage through stunning modern art masterpieces.","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",2020-01-30 04:24:35.835870
24,180,90,"Sights & Landmarks, Museums, More",Friends,4.466666666666667,105,58,14,2,1,"Situated in the heart of Singapore’s Civic District, National Gallery Singapore oversees the largest public collection of modern art in Southeast Asia. Housed in two beautifully restored national monuments – City Hall and former Supreme Court – are impeccably curated exhibitions that reveal the region’s cultural legacy and art histories. Come visit the Gallery today and discover Singapore and Southeast Asia’s rich heritage through stunning modern art masterpieces.","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",2020-01-30 04:25:39.109054
25,342,37,"Sights & Landmarks, Museums, More",Family,4.812865497076023,286,51,2,3,0,"A former underground command centre in Fort Canning Hill, the Battlebox was part of the Malaya Command Headquarters during World War II. It was here that Lt-Gen Percival made the fateful decision to surrender Singapore to the Japanese on 15 February 1942. Journey back in time to 1942 and discover the true causes of the Fall of Singapore and learn how an underground command centre functioned during the war.","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",2020-01-30 04:28:32.859571
25,998,37,"Sights & Landmarks, Museums, More",Couples,4.848697394789579,866,118,11,1,2,"A former underground command centre in Fort Canning Hill, the Battlebox was part of the Malaya Command Headquarters during World War II. It was here that Lt-Gen Percival made the fateful decision to surrender Singapore to the Japanese on 15 February 1942. Journey back in time to 1942 and discover the true causes of the Fall of Singapore and learn how an underground command centre functioned during the war.","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",2020-01-30 04:34:01.801001
25,409,37,"Sights & Landmarks, Museums, More",Solo,4.750611246943765,321,77,8,3,0,"A former underground command centre in Fort Canning Hill, the Battlebox was part of the Malaya Command Headquarters during World War II. It was here that Lt-Gen Percival made the fateful decision to surrender Singapore to the Japanese on 15 February 1942. Journey back in time to 1942 and discover the true causes of the Fall of Singapore and learn how an underground command centre functioned during the war.","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",2020-01-30 04:50:39.084628
25,26,37,"Sights & Landmarks, Museums, More",Business,4.8076923076923075,22,3,1,0,0,"A former underground command centre in Fort Canning Hill, the Battlebox was part of the Malaya Command Headquarters during World War II. It was here that Lt-Gen Percival made the fateful decision to surrender Singapore to the Japanese on 15 February 1942. Journey back in time to 1942 and discover the true causes of the Fall of Singapore and learn how an underground command centre functioned during the war.","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",2020-01-30 04:57:06.606504
25,251,37,"Sights & Landmarks, Museums, More",Friends,4.820717131474104,209,39,3,0,0,"A former underground command centre in Fort Canning Hill, the Battlebox was part of the Malaya Command Headquarters during World War II. It was here that Lt-Gen Percival made the fateful decision to surrender Singapore to the Japanese on 15 February 1942. Journey back in time to 1942 and discover the true causes of the Fall of Singapore and learn how an underground command centre functioned during the war.","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",2020-01-30 04:57:51.821423
26,426,140,"Shopping, Flea & Street Markets",Family,4.26056338028169,165,212,44,5,0,Certificate of Excellence,"1 Kadayanallur Street, Singapore 069184, Singapore",2020-01-30 05:01:58.797313
26,733,140,"Shopping, Flea & Street Markets",Couples,4.297407912687586,328,319,67,14,5,Certificate of Excellence,"1 Kadayanallur Street, Singapore 069184, Singapore",2020-01-30 05:05:59.448088
26,277,140,"Shopping, Flea & Street Markets",Solo,4.324909747292418,119,134,20,3,1,Certificate of Excellence,"1 Kadayanallur Street, Singapore 069184, Singapore",2020-01-30 05:13:09.107471
26,101,140,"Shopping, Flea & Street Markets",Business,4.267326732673268,39,53,6,3,0,Certificate of Excellence,"1 Kadayanallur Street, Singapore 069184, Singapore",2020-01-30 05:15:56.720398
26,404,140,"Shopping, Flea & Street Markets",Friends,4.2450495049504955,168,184,39,9,4,Certificate of Excellence,"1 Kadayanallur Street, Singapore 069184, Singapore",2020-01-30 05:16:56.733282
27,176,71,"Sights & Landmarks, Outdoor Activities, Nature & Parks, More",Family,4.5852272727272725,112,55,9,0,0,"Bridging the hills of Mount Faber Park, Telok Blangah Hill Park and Kent Ridge Park, the Southern Ridges combine invigorating exercise with spectacular views across Singapore.","Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",2020-01-30 05:20:50.292879
27,255,71,"Outdoor Activities, Nature & Parks, Sights & Landmarks, More",Couples,4.572549019607843,160,82,12,1,0,"Bridging the hills of Mount Faber Park, Telok Blangah Hill Park and Kent Ridge Park, the Southern Ridges combine invigorating exercise with spectacular views across Singapore.","Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",2020-01-30 05:22:53.038751
27,141,71,"Outdoor Activities, Nature & Parks, Sights & Landmarks, More",Solo,4.539007092198581,89,42,8,1,1,"Bridging the hills of Mount Faber Park, Telok Blangah Hill Park and Kent Ridge Park, the Southern Ridges combine invigorating exercise with spectacular views across Singapore.","Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",2020-01-30 05:26:00.469016
27,34,71,"Sights & Landmarks, Outdoor Activities, Nature & Parks, More",Business,4.5588235294117645,21,11,2,0,0,"Bridging the hills of Mount Faber Park, Telok Blangah Hill Park and Kent Ridge Park, the Southern Ridges combine invigorating exercise with spectacular views across Singapore.","Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",2020-01-30 05:27:46.582823
27,171,71,"Sights & Landmarks, Outdoor Activities, Nature & Parks, More",Friends,4.502923976608187,94,70,6,1,0,"Bridging the hills of Mount Faber Park, Telok Blangah Hill Park and Kent Ridge Park, the Southern Ridges combine invigorating exercise with spectacular views across Singapore.","Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",2020-01-30 05:28:31.027211
28,223,89,"Museums, History Museums",Family,4.497757847533633,140,57,23,3,0,"The Asian Civilisations Museum is devoted to exploring the rich artistic heritage of Asia, especially the ancestral cultures of Singaporeans. Founded in 1993 and in its present building by the Singapore River since 2003, the museum traces its roots to the Raffles Museum, founded in the middle of the 19th century. ACM focuses on the many historical connections between the cultures of Asia, and between Asia and the world. Singapore’s history as a port city that brought people together from all over the world is used as a means of examining the history of Asia. Special exhibitions bring magnificent objects from around the world to our Singapore audience. Programmes like the annual River Nights encourage visitors to connect more closely with culture and the arts.","1 Empress Place Empress Place Building, Singapore 179555, Singapore",2020-01-30 05:30:37.897535
28,523,89,"Museums, History Museums",Couples,4.422562141491396,287,183,43,7,3,"The Asian Civilisations Museum is devoted to exploring the rich artistic heritage of Asia, especially the ancestral cultures of Singaporeans. Founded in 1993 and in its present building by the Singapore River since 2003, the museum traces its roots to the Raffles Museum, founded in the middle of the 19th century. ACM focuses on the many historical connections between the cultures of Asia, and between Asia and the world. Singapore’s history as a port city that brought people together from all over the world is used as a means of examining the history of Asia. Special exhibitions bring magnificent objects from around the world to our Singapore audience. Programmes like the annual River Nights encourage visitors to connect more closely with culture and the arts.","1 Empress Place Empress Place Building, Singapore 179555, Singapore",2020-01-30 05:32:18.317490
28,274,89,"Museums, History Museums",Solo,4.401459854014599,144,99,28,3,0,"The Asian Civilisations Museum is devoted to exploring the rich artistic heritage of Asia, especially the ancestral cultures of Singaporeans. Founded in 1993 and in its present building by the Singapore River since 2003, the museum traces its roots to the Raffles Museum, founded in the middle of the 19th century. ACM focuses on the many historical connections between the cultures of Asia, and between Asia and the world. Singapore’s history as a port city that brought people together from all over the world is used as a means of examining the history of Asia. Special exhibitions bring magnificent objects from around the world to our Singapore audience. Programmes like the annual River Nights encourage visitors to connect more closely with culture and the arts.","1 Empress Place Empress Place Building, Singapore 179555, Singapore",2020-01-30 05:35:36.412758
28,99,89,"Museums, History Museums",Business,4.4646464646464645,56,34,8,1,0,"The Asian Civilisations Museum is devoted to exploring the rich artistic heritage of Asia, especially the ancestral cultures of Singaporeans. Founded in 1993 and in its present building by the Singapore River since 2003, the museum traces its roots to the Raffles Museum, founded in the middle of the 19th century. ACM focuses on the many historical connections between the cultures of Asia, and between Asia and the world. Singapore’s history as a port city that brought people together from all over the world is used as a means of examining the history of Asia. Special exhibitions bring magnificent objects from around the world to our Singapore audience. Programmes like the annual River Nights encourage visitors to connect more closely with culture and the arts.","1 Empress Place Empress Place Building, Singapore 179555, Singapore",2020-01-30 05:37:42.974248
28,222,89,"Museums, History Museums",Friends,4.36036036036036,113,77,31,1,0,"The Asian Civilisations Museum is devoted to exploring the rich artistic heritage of Asia, especially the ancestral cultures of Singaporeans. Founded in 1993 and in its present building by the Singapore River since 2003, the museum traces its roots to the Raffles Museum, founded in the middle of the 19th century. ACM focuses on the many historical connections between the cultures of Asia, and between Asia and the world. Singapore’s history as a port city that brought people together from all over the world is used as a means of examining the history of Asia. Special exhibitions bring magnificent objects from around the world to our Singapore audience. Programmes like the annual River Nights encourage visitors to connect more closely with culture and the arts.","1 Empress Place Empress Place Building, Singapore 179555, Singapore",2020-01-30 05:38:29.405018
29,76,101,"Sights & Landmarks, Scenic Walking Areas",Family,4.276315789473684,36,29,8,2,1,Certificate of Excellence,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",2020-01-30 05:40:15.763683
29,107,101,"Sights & Landmarks, Scenic Walking Areas",Couples,4.4392523364485985,69,24,9,2,3,Certificate of Excellence,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",2020-01-30 05:41:44.476552
