0,"124 Tanjong Pagar Road, Singapore 088533 Singapore",Outram,"1.27772,103.84342",Cafe,[u'Cafe'],,5450,,ReStore Living,tel:+65 6222 3510,,4.0,,,,,3 reviews,
0,"246 Lorong Chuan Chuan Park #01-02 Chuan Park, Singapore 556746 Singapore",Serangoon,"1.36041,103.86761",Thai,"[u'$, Thai']",,5451,,Mediterranean Thai,tel:+65 6280 8325,,3.5,,,,,6 reviews,
0,"18 Marina Gardens Drive #01-21 Gardens By the Bay Gardens by the Bay, Singapore 018953 Singapore", from Marina Bay,"1.28208,103.86565","Cafe, Deli","[u'Cafe, Deli']",,5452,"Breakfast, Lunch, Dinner, Brunch, Drinks",Cafe Aster,tel:+65 6513 3510,,3.5,,,,,5 reviews,
0,"44 Holland Drive, Singapore 270044 Singapore",Holland Drive,"1.30813,103.79276",,[],,5453,,Cheng Heng Kway Chap and Braised Duck Rice,,,4.0,,,,,2 reviews,
0,"1 Harbourfront Walk Vivo City #2-22 Vivo City, Singapore 098585 Singapore",Bukit Merah,"1.264613,103.82301",,[],,5454,,E Veg Vegetarian,,,5.0,,,,,1 review,
0,"470 North Bridge Road Bugis Cube, Singapore 188735 Singapore",Central Area/City Area,"1.29815,103.85561","Chinese, Asian, Fusion, Singaporean","[u'Chinese, Asian, Fusion, Singaporean']",,5455,,Noodle Around,tel:+65 6337 0103,,4.0,,,,,3 reviews,
0,"21 Smith Street, Singapore 058935 Singapore",Outram,"1.2821,103.84428",,[],,5456,,Chulha Chaunka,tel:+65 6221 6775,,4.0,,,,,2 reviews,
0,"21 Baghdad Street, Singapore 199660 Singapore",Central Area/City Area,"1.30131,103.85964","Indian, Asian, Indonesian","[u'Indian, Asian, Indonesian']",,5457,,Ole Ole - Local Delights,,,5.0,,,,,1 review,
0,"335 Smith Street Chinatown Complex #02-216 Chinatown Complex Market & Food Centre, Singapore 050335 Singapore",Outram,"1.28218,103.84317",,[],,5458,,Duo Ji Chee Cheong Fun,,,4.0,,,,,2 reviews,
0,"Compassvale Link 01-01 275d, Singapore Singapore",Compassvale,"1.38512,103.89503",,[],,5459,,Fu Li,,,4.0,,,,,2 reviews,
0,"60 Airport Boulevard Changi Airport Terminal 2 #036-058 Changi Airport Terminal 2, Japan Gourmet Hall SORA, Singapore 819643 Singapore",Changi,"1.35564,103.98861",Japanese,[u'Japanese'],,5460,,Tendon Kohaku,,,4.0,,,,,2 reviews,
0,"1 Tanjong Pagar Plaza #01-14, Singapore 082001 Singapore",Outram,"1.275281,103.8428",Italian,"[u'$, Italian']",,5461,"Brunch, Drinks, Lunch, Dinner",Churn Creamery,tel:+65 6538 0108,S$6 - S$17,5.0,,,,,1 review,
0,"51 Cuppage Road 51 Cuppage Road, Singapore 229469 Singapore",Somerset,"1.30287,103.84015","Philippine, Barbecue, Asian","[u'$$ - $$$, Philippine, Barbecue, Asian']","Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Reservations, Table Service",5462,"Lunch, Dinner",Gerry's Grill,tel:+65 8348 7431,,3.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,61 reviews,
0,"11 Dempsey Rd #01-18, Singapore 249673 Singapore",Tanglin,"1.304073,103.81006",Cafe,"[u'$$ - $$$, Cafe']","Highchairs Available, Seating, Parking Available, Wine and Beer, Delivery, Reservations, Wheelchair Accessible, Table Service",5463,"Dinner, Breakfast, Drinks, Lunch, Brunch",Dome Cafe,tel:+65 6476 8748,,3.0,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,32 reviews,
0,"Block 335 Smith Street Chinatown Complex #02-193/194 Chinatown Complex, Singapore 050335 Singapore",Outram,"1.28218,103.84317",,[],,5464,"Lunch, Dinner",An Ji,tel:+65 8307 8162,,4.0,,,,,2 reviews,
0,"BLK 7, Tanjong Paagar Plaza, Singapore Singapore",,,American,[u'American'],,5465,,Lil Papa's Wieners,,,5.0,,,,,2 reviews,
0,"Blk 335 Smith Street Chinatown Complex Hawker Centre, Chinatown Complex #02-119, Singapore 050335 Singapore",Outram,"1.28218,103.84317","Chinese, Asian, Singaporean","[u'Chinese, Asian, Singaporean']",,5466,,Happies Bak Kut Teh,,,5.0,,,,,1 review,
0,"10 Biopolis Road Chromos #01-01, Chromos Block, Singapore 138670 Singapore",One North,"1.303551,103.79163","Italian, Pizza","[u'$$ - $$$, Italian, Pizza']","Reservations, Seating, Table Service",5467,"Lunch, Dinner, Brunch",Peperoni Pizzeria,,,3.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,21 reviews,
0,"335 Smith Street Chinatown Complex Block 335, #02-156 Chinatown Complex, Singapore 050335 Singapore",Outram,"1.28218,103.84317",Chinese,[u'Chinese'],,5468,"Lunch, Dinner",Jin Ji Teochew Braised Duck & Kway Chap,tel:+65 9018 9052,,4.0,,,,,2 reviews,
0,"20 Ghim Moh Road #01-63 Ghim Moh Gardens Ghim Moh Market, Singapore 270020 Singapore",Ghim Moh,"1.311,103.78821","Asian, Taiwanese, Singaporean","[u'$, Asian, Taiwanese, Singaporean']",,5469,,Ghim Moh Porridge and Rice,,S$4 - S$7,5.0,,,,,1 review,
0,"56 Cairnhill Road The Light @ Cairnhill, Singapore 229667 Singapore", from Orchard Road,"1.30618,103.83785",Japanese,[u'Japanese'],Reservations,5470,,Tanoshii,tel:+65 6219 3482,,3.5,,,,,4 reviews,
0,"63 Chulia Street OCBC Centre, Singapore 049514 Singapore",Central Area/City Area,"1.285048,103.84984",,[u'$$ - $$$'],,5471,,Maison Kayser Bakery,tel:+65 6533 1104,S$8 - S$40,3.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,13 reviews,
0,"73 Killiney Road, Singapore 239528 Singapore",Central Area/City Area,"1.298864,103.83922","Asian, Vietnamese","[u'$$ - $$$, Asian, Vietnamese']","Takeout, Seating, Reservations, Table Service",5472,"Lunch, Dinner",Orange Lantern,tel:+65 6732 8032,,3.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,44 reviews,
0,"643 Bukit Batok Central, Singapore 650643 Singapore",Bukit Batok,"1.348923,103.75217",,[],,5473,,Time's Vege Vegetarian Restaurant,tel:+65 6909 3544,,4.0,,,,,3 reviews,
0,"121 Pasir Panjang Rd #01-39 Pasir Panjang Food Centre, Singapore 118543 Singapore",Port,"1.27593,103.79134",,[],,5474,,"Seng Huat Hokkien Mee, Laksa",tel:+65 9003 3325,,4.0,,,,,2 reviews,
0,"18 Marina Gardens Drive, #01-09, Level 2 Flower Dome, Singapore 018953, Singapore 018953 Singapore", from Marina Bay,"1.284806,103.86422",Mediterranean,"[u'$$ - $$$, Mediterranean']",,5475,,Fennel Cafe,tel:+65 6702 0158,S$19 - S$60,3.5,,,,,4 reviews,
0,"6 Shenton Way Oue Downtown OUE Building #01-24, Singapore 068809 Singapore",Cecil,"1.277845,103.84899","French, International, European, Healthy, Soups","[u'$, French, International, European']",,5476,"Dinner, Brunch, Drinks, Breakfast, Lunch",Saybons,tel:+65 6222 0980,S$3 - S$15,5.0,,,,,1 review,
0,"82 Sungei Tengah Road S, Singapore 698985 Singapore",Western Water Catchment,"1.38959,103.73198",,[],Reservations,5477,,Forrest@Orchidville,tel:+65 6552 7003,,5.0,,,,,1 review,
0,"32 Liang Seah Street, Singapore 189053 Singapore",Central Area/City Area,"1.29839,103.85623",,[],,5478,,Xin Xin F&B Pte Ltd,tel:+65 6338 4148,,5.0,,,,,1 review,
0,"20 Eastwood Road Eastwood Centre 01-11 Eastwood Centre, Singapore 486442 Singapore",Bedok South,"1.321588,103.9554",,[],,5479,"Breakfast, Lunch, Dinner",Subway,tel:+65 6246 2860,,4.0,,,,,2 reviews,
0,"Blk 465 North Bridge Road #01-5063 Near Block TO Famous Pawn Mee Noodle, Singapore 191465 Singapore",Crawford,"1.30537,103.86299",,[],,5480,,Boon's Fresh Fruits And Juices,tel:+65 9246 6387,,5.0,,,,,1 review,
0,"Habourfront Walk, 1 VivoCity # B2-30, Singapore 098585 Singapore",Bukit Merah,"1.264613,103.82301",,[],,5481,"Lunch, Dinner",Thai Express,tel:+65 6272 1912,,3.5,,,,,4 reviews,
0,"6 Raffles Boulevard Marina Square #03-130, Singapore 039594 Singapore",Marina Centre,"1.29122,103.8578","Chinese, Seafood","[u'Chinese, Seafood']",,5482,,Le Garden Seafood,tel:+65 6266 6842,,5.0,,,,,1 review,
0,"1J Cluny Road #01-01 National Parks Board Food Canopy, Singapore Botanic Gardens, Singapore 259569 Singapore",Tanglin,"1.3083,103.81824",Chinese,[u'Chinese'],,5483,,Di Wei Teochew Restaurant,tel:+65 6763 6578,,3.5,,,,,5 reviews,
0,"930 Yishun Avenue 2 Northpoint City #B1-181, Singapore 768019 Singapore",Yishun,"1.42942,103.8359","Asian, Korean","[u'Asian, Korean']",Reservations,5484,,Patbingsoo Korean Dining House,tel:+65 9169 5835,,3.5,,,,,5 reviews,
0,"Ascent, 2 Science Park Drive, #01-14, Singapore 118222 Singapore",,,Japanese,[u'Japanese'],,5485,,Ramen Atelier,tel:+65 9008 3614,,5.0,,,,,1 review,
0,"462 Crawford Lane #01-61, Singapore 190462 Singapore",Crawford,"1.30476,103.86061","Chinese, Cafe, Asian, Malaysian","[u'$, Chinese, Cafe, Asian']",,5486,,Gucheng.SG,tel:+65 6291 7661,S$4 - S$7,5.0,,,,,1 review,
0,"51 Yishun Avenue 11 #01-04, Singapore 768867 Singapore",Yishun,"1.42671,103.84331",,[],,5487,"Lunch, Dinner",Yummy Salad House,tel:+65 8282 9692,,5.0,,,,,1 review,
0,"71 Woodlands Industrial Park E9 Wave9, Singapore 757048 Singapore",Woodlands,"1.45121,103.8006",,[],,5488,"Breakfast, Lunch, Dinner",Banana Leaf Pork Briyani,tel:+65 9321 8081,,5.0,,,,,1 review,
0,"Blk 215 Jurong East Street 21 Unit 01/541, Singapore Singapore",Jurong East,"1.33995,103.73849",,[],,5489,"Lunch, Dinner",The Little Grill,tel:+65 9026 1861,,4.0,,,,,2 reviews,
0,"335 Smith Street Chinatown Complex Chinatown Complex Market & Food Centre, Singapore 050335 Singapore",Outram,"1.28218,103.84317",,[],,5490,,Mr Fish,,,5.0,,,,,1 review,
0,"Blk 132 Jalan Bukit Merah, Singapore 160132 Singapore",Kampong Tiong Bahru,"1.2788,103.82831",,[],,5491,,Sheng Chen Fried Kway Teow,,,5.0,,,,,1 review,
0,"Medzs Bistro & Bar, #01-01, Clifford Centre, Singapore Singapore",,,"Bar, Pub, Mediterranean, Spanish","[u'$$ - $$$, Bar, Pub, Mediterranean']","Reservations, Seating, Table Service",5492,"Lunch, Dinner",MEDZS Bistro & Bar,tel:+65 8518 3855,,3.5,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,13 reviews,
0,"Cnr Sago and Trengganu Sts, Singapore Singapore",Outram,"1.28271,103.84402",Asian,[u'Asian'],,5493,,Tai Wah Cooked Food,,,4.5,,,,,2 reviews,
0,"23 Serangoon Central Nex B2-42, Nex Shopping Mall, Singapore 556083 Singapore",Serangoon,"1.35115,103.87268",,[],,5494,,Ho Kee Pau,,,3.5,,,,,5 reviews,
0,"3 Temasek Boulevard Suntec City Mall #03-371 Suntec City Mall, Singapore 038983 Singapore",Central Area/City Area,"1.29605,103.85865",Fast food,[u'Fast food'],,5495,,Burger King,tel:+65 6238 0384,,3.5,,,,,8 reviews,
0,"45 Holland Drive, Singapore 270045 Singapore",Holland Drive,"1.308703,103.79307",Chinese,[u'Chinese'],,5496,,Seoi Gor Cafe,,,4.0,,,,,2 reviews,
0,"1 Raffles Place One Raffles Place One Raffles Place, Suite B1-40, Singapore 048616 Singapore",Central Area/City Area,"1.28433,103.85103",Healthy,"[u'$, Healthy']",,5497,Brunch,Boost Juice Bar,,,3.0,,,,,22 reviews,
0,"511 Upper Jurong Road Arena Country Club Arena Country Club, Singapore 638366 Singapore",Jurong West,"1.32956,103.68348",Italian,[u'Italian'],,5498,,Pastamania,tel:+65 6265 2408,,3.5,,,,,4 reviews,
0,"304 Orchard Road Lucky Plaza B1-99/101 Lucky Plaza, Singapore 238863 Singapore",Boulevard,"1.30469,103.83435","Chinese, Asian, Indonesian, Malaysian","[u'$, Chinese, Asian, Indonesian']",,5499,"Breakfast, Lunch, Dinner",River Valley Nasi Lemak,tel:+65 6732 0080,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,12 reviews,
0,"9 Bras Basah Road Rendezvous Hotel Singapore 01 Floor 04 Unit 02 # 02, Singapore 189559 Singapore",Central Area/City Area,"1.29862,103.84919","Cafe, British, Diner","[u'Cafe, British, Diner']",,5500,"Lunch, Dinner",Fullhouse Singapore,,,3.5,,,,,5 reviews,
0,"8 Changi Business Park Avenue 1 #01-54 Ue Bizhub East UE Bizhub East, Singapore 486018 Singapore",Changi,"1.33492,103.96367","Asian, Singaporean, Malaysian","[u'Asian, Singaporean, Malaysian']",,5501,,Killiney Cafe,tel:+65 6604 7790,,5.0,,,,,1 review,
0,"1 Maritime Square Harbourfront Centre #03-19/20 Harbourfront Centre, Singapore 099253 Singapore",Bukit Merah,"1.26475,103.82016","Bar, Cafe, Pub","[u'Bar, Cafe, Pub']",,5502,,Tuckshop,tel:+65 6275 9161,,4.0,,,,,2 reviews,
0,"2 Jalan Bukit Merah Brickworks Estate Stall 3, Singapore 150002 Singapore",Singapore General Hospital,"1.27703,103.83371",,[u'$'],,5503,"Lunch, Dinner",Brickworks Tacos,,,4.0,,,,,2 reviews,
0,"2 Jurong East Street 21 Imm Building #01-K10 IMM Building, Singapore 609601 Singapore",Toh Guan,"1.3349,103.74696",Sushi,[u'Sushi'],,5504,"Lunch, Dinner",Hei Sushi,tel:+65 6425 2383,,5.0,,,,,1 review,
0,"Liang Seah Street, Singapore Singapore",Central Area/City Area,"1.29796,103.85629",,[],,5505,,Xiang Signature,tel:+65 6338 8939,,3.5,,,,,3 reviews,
0,"304 Joo Chiat Road, Singapore 427555 Singapore",Marine Parade,"1.30965,103.90215","Italian, Steakhouse","[u'Italian, Steakhouse']",,5506,,Simply Western Food,,,5.0,,,,,1 review,
0,"Clarke quay, Singapore Singapore",Central Area/City Area,"1.29053,103.84475","Asian, Indonesian","[u'Asian, Indonesian']",,5507,,Baying,,,4.0,,,,,2 reviews,
0,"238 Thomson Road Novena Square Novena Square, Singapore 307683 Singapore",Moulmein,"1.32013,103.84368",American,[u'American'],,5508,,Kenny Rogers Roasters,tel:+65 6253 2433,,4.0,,,,,2 reviews,
0,"1 Sengkang Square Compass One #04-06, Compass One, Singapore 545078 Singapore",Sengkang,"1.391866,103.89483",Sushi,[u'Sushi'],,5509,"Lunch, Dinner",Sakae Sushi,tel:+65 6385 6162,,3.5,,,,,4 reviews,
0,"10 Jurong East Street 12 #01-01 Jurong East Mrt Station Jurong East MRT Station, Singapore 609690 Singapore",Jurong East,"1.333638,103.741875","Seafood, Asian, Korean","[u'Seafood, Asian, Korean']",,5510,,Chicken Up,tel:+65 6563 0337,,5.0,,,,,1 review,
0,"48 Serangoon Road #01-68, Singapore 217959 Singapore",Central Area/City Area,"1.30568,103.85152",Indian,"[u'$$ - $$$, Indian']",,5511,,Raj Wines Pte Ltd,tel:+65 9005 1609,S$6 - S$31,5.0,,,,,1 review,
0,"Block 41A Cambridge Road #01-35 Pek Kio Market and Food Centre, Singapore 211041 Singapore",Kampong Java,"1.31608,103.85028",Seafood,[u'Seafood'],,5512,,Pek Kio Food Centre,,,5.0,,,,,1 review,
0,"City Square Mall/ Kitchner Road B2, Singapore Singapore",Little India,"1.30786,103.85913",Japanese,[u'Japanese'],,5513,,Maru maru korokke,,,4.5,,,,,2 reviews,
0,"3014 Bedok Industrial Park E Level 1, Singapore 489978 Singapore",Tampines,"1.33544,103.9503","Asian, Street Food, Indonesian, Singaporean, Malaysian","[u'$, Asian, Street Food, Indonesian']",,5514,"Breakfast, Lunch, Brunch",Istimewa Kitchen,tel:+65 9006 9947,S$3 - S$8,5.0,,,,,1 review,
0,"2 Jurong East Street 21 Imm Building #01-19, IMM building, Singapore 609601 Singapore",Toh Guan,"1.3349,103.74696",,[],,5515,"Lunch, Dinner",Tsuru-koshi,tel:+65 6261 3432,,3.5,,,,,5 reviews,
0,"302 Tiong Bahru Road Tiong Bahru Plaza #02-111A Tiong Bahru Plaza, Singapore 168732 Singapore",Bukit Merah,"1.28659,103.82696",,[],,5516,"Lunch, Dinner",Niceday,tel:65965435441,,5.0,,,,,1 review,
0,"30 Seng Poh Rd #02-52 Tiong Bahru Market, Singapore 168898 Singapore",Bukit Merah,"1.28473,103.83245",,[],,5517,,Kongwai Cantonese Cuisine,,,5.0,,,,,1 review,
0,"1 Bukit Batok Central Link West Mall West Mall #01-26, Singapore 658713 Singapore",Bukit Batok,"1.35011,103.74922",Pizza,[u'Pizza'],,5518,,Pizza Hut,tel:+65 6794 6365,,4.0,,,,,2 reviews,
0,"6 Eu Tong Sen Street The Central #B1-26 Clarke Quay Central, Singapore 059817 Singapore",Central Area/City Area,"1.289015,103.84674","Healthy, Hawaiian","[u'$, Healthy, Hawaiian']",,5519,,Salad Lab,,S$11 - S$17,4.0,,,,,2 reviews,
0,"10 North Bridge Road, Singapore 190010 Singapore",Crawford,"1.30556,103.86354",,[],,5520,"Breakfast, Lunch, Dinner",Zhen Hao Noodles,,,5.0,,,,,1 review,
0,"5 Tampines St 32, Singapore 529284 Singapore",Tampines East,"1.3539,103.95986",,[u'$'],,5521,,McDonald's,tel:+65 6788 3225,,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,8 reviews,
0,"1 Woodlands Square Causeway Point #05-06/07 Causeway Point, Singapore 738099 Singapore",Woodlands Regional Centre,"1.435655,103.786064","Sushi, Japanese","[u'Sushi, Japanese']",,5522,Dinner,Ichiban Boshi,tel:+65 6893 6338,,3.0,,,,,11 reviews,
0,"3500A Bukit Merah Central Bukit Merah Swimming Complex Inside Sports Lifestyle Center, Singapore 159837 Singapore",Bukit Merah,"1.2821,103.81796",,[],,5523,"Breakfast, Lunch, Dinner",Kampong Cafe,tel:+65 6100 3663,,5.0,,,,,1 review,
0,"Blk 37, Teban Garden,# 01-302/303, Singapore 600037 Singapore",,,Chinese,[u'Chinese'],,5524,,T.k kitchen,tel:+65 8330 7554,,5.0,,,,,1 review,
0,"13 Duxton Hill, Singapore 089597 Singapore",Outram,"1.2792,103.84263","Bar, Contemporary, Pub","[u'$$ - $$$, Bar, Contemporary, Pub']",,5525,Dinner,Craft Feeds,tel:+65 6909 0521,S$31 - S$69,5.0,,,,,1 review,
0,"180 Kitchener Road City Square Mall City Square Mall 04-12 13, Singapore 208539 Singapore",Lavender,"1.311306,103.85693",Seafood,"[u'$$ - $$$, Seafood']","Reservations, Wheelchair Accessible",5526,,The Manhattan Fish Market,tel:+65 6509 6309,,3.5,,,,,10 reviews,
0,"No.1 Lor Telok Sunshine Plaza Singapore, Singapore 049014 Singapore",Central Area/City Area,"1.28724,103.84873",,[],,5527,"Lunch, Dinner",Aroydee Thai Kitchen,tel:+65 6336 8812,,3.5,,,,,3 reviews,
0,"190 Middle Road Fortune Centre Fortune Centre, Singapore 188979 Singapore",Central Area/City Area,"1.30044,103.85225",,[],,5528,,Vegandeli,tel:6697232603,,3.5,,,,,3 reviews,
0,"Block 51 Old Airport Road Old Airport Road Hawkers' Centre Ste #01-06 Old Airport Road Food Centre, Singapore 390051 Singapore",Aljunied,"1.30793,103.8857",,[],,5529,,Kim Satay,,,3.5,,,,,3 reviews,
0,"930 Yishun Avenue 2 Northpoint Shopping Centre #B1-37/38, Northpoint Shopping Centre, Singapore 769098 Singapore",Yishun,"1.42942,103.8359",American,[u'American'],,5530,,Kfc,tel:+65 6754 0129,,5.0,,,,,1 review,
0,"49A Serangoon Garden Way Serangoon Garden Estate #13, Serangoon Garden Market & Food Centre, Singapore 555944 Singapore",Serangoon,"1.36366,103.86673",Asian,[u'Asian'],,5531,,Serangoon Garden Carrot Cake & Wanton Noodle,tel:+65 6225 5632,,5.0,,,,,1 review,
0,"12 Kallang Avenue #02-10 Aperia #02-11, Singapore 339511 Singapore",Kallang,"1.31041,103.86412","Italian, Pizza, European, Mediterranean","[u'$$ - $$$, Italian, Pizza, European']","Reservations, Seating, Takeout, Wheelchair Accessible, Table Service",5532,"Lunch, Dinner",Cucina Italian Restaurant,tel:+65 6702 2785,,3.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,23 reviews,
0,"Hougang Street 21 Block 210, Singapore Singapore",Outram,"1.28144,103.8406",,[],,5533,,Kowloon Hong Kong Dim Sum,,,3.5,,,,,3 reviews,
0,"84 Marine Parade Central Marine Parade Promenade #01-166 Central Market and Food Centre, Singapore 440084 Singapore",Marine Parade,"1.30227,103.90631",,[],,5534,,Guan Heng Desserts,,,5.0,,,,,1 review,
0,"50A Marine Terrace Marine Parade Hawker's Centre, Singapore 441050 Singapore",Marine Parade,"1.30575,103.91569",,[],,5535,,Miao Shung Vegetarian Food,,,5.0,,,,,1 review,
0,"166 Jalan Besar Berseh Food Centre Food Centre 01-08, Singapore 208877 Singapore",Sungei Road,"1.30752,103.85676",,[],,5536,,Sedap Thai,,,3.5,,,,,4 reviews,
0,"3 Temasek Boulevard Suntec City Mall Suntec City #B1-114, Singapore 038983 Singapore",Central Area/City Area,"1.29605,103.85865",Chinese,[u'Chinese'],Reservations,5537,"Lunch, Dinner",Crystal Jade,tel:+65 6835 7363,,3.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,14 reviews,
0,"7 Eunos Crescent #01-2651, Singapore 400007 Singapore",Geylang East,"1.32066,103.90451",,[],,5538,"Breakfast, Lunch, Dinner",Eng Kee Hainanese Chicken Rice & Porridge,tel:+65 6743 5520,,5.0,,,,,1 review,
0,"86 East Coast Road #02-11 Katong Square, Singapore 428788 Singapore",Marine Parade,"1.30513,103.90427","Barbecue, Asian, Korean","[u'Barbecue, Asian, Korean']",,5539,,Jang Shou Korean BBQ,,,3.5,,,,,3 reviews,
0,"500 Clemenceau Avenue North North N #01-035 Newton Food Centre, Singapore 229495 Singapore",Central Area/City Area,"1.31213,103.83933",,[],,5540,,Hokkien Prawn Mee Fried Kway Teow,,,4.0,,,,,2 reviews,
0,"9 Bishan Place Junction 8 Shopping Centre Junction 8 Shopping Centre, Singapore 579837 Singapore",Bishan,"1.35049,103.84873",Seafood,[u'Seafood'],,5541,"Breakfast, Lunch, Dinner",Long John Silver's,tel:+65 6251 2462,,3.5,,,,,4 reviews,
0,"01-02, Clarke Quay 3D River Valley Road, Singapore Singapore",Central Area/City Area,"1.29053,103.84475",,[],,5542,,The Tent Mongolian Fresh Grill & Bar,tel:+65 6339 0200,,5.0,,,,,1 review,
0,"8 Changi Business Park Avenue 1 Ue Bizhub East #01-27 Changi Link UE Biz Hub East, Singapore 486018 Singapore",Changi,"1.334844,103.963905",Cafe,[u'Cafe'],,5543,,Swissbake,tel:+65 6694 8902,,4.0,,,,,2 reviews,
0,"65 Airport Boulevard Changi Airport Terminal 3 #03-03/31, Changi Airport Terminal 3, Singapore 819663 Singapore",Changi,"1.356111,103.986115","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Seating, Serves Alcohol, Takeout, Wheelchair Accessible, Table Service",5544,"Lunch, Dinner",Itacho Sushi,tel:+65 6241 8911,,3.0,ui_bubble_rating bubble_25,ui_bubble_rating bubble_35,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,60 reviews,
0,"People's Park Centre, Level 1 Atrium, Singapore 058357 Singapore",,,,[],,5545,"Breakfast, Lunch, Dinner",Rainbow Lapis,tel:+65 6244 8719,,4.0,,,,,2 reviews,
0,"4 Craig Road Tanjong Pagar, Singapore 089664 Singapore",Outram,"1.277481,103.84315",Chinese,"[u'$$ - $$$, Chinese']",,5546,"Lunch, Dinner",Big and Small Restaurant,tel:+65 6908 0569,S$6 - S$60,3.5,,,,,4 reviews,
0,"21 Media Circle Infinite Studios 01-03 Infinite Studios, Singapore 138562 Singapore",One North,"1.2922,103.7946",Italian,"[u'$$ - $$$, Italian']",,5547,,Jentan's Kitchen Private Limited,,S$6 - S$25,5.0,,,,,1 review,
0,"5 Changi Business Park Central 1 Changi City Point Located in Changi City Point, Singapore 486038 Singapore",Changi,"1.33418,103.96277",,[],,5548,,Peony Sense,,,5.0,,,,,1 review,
0,"89 Tanjong Pagar Road, Singapore 088510 Singapore",Outram,"1.27764,103.84379","Asian, Korean","[u'Asian, Korean']",,5549,,One Two Kitchen,tel:+65 9234 0950,,5.0,,,,,1 review,
0,"112 East Coast Road #03-05 112 Katong, Singapore 428802 Singapore",Marine Parade,"1.30548,103.90483",Chinese,[u'Chinese'],,5550,"Lunch, Dinner",Xiao La Jiao,tel:+65 6636 3736,,4.5,,,,,2 reviews,
0,"5 Changi Village Road #01-2051, Singapore 500005 Singapore",Changi,"1.3889,103.98683",Cafe,[u'Cafe'],,5551,,L'etoile,,,4.0,,,,,2 reviews,
0,"Suntec City level 2 Unit 308, Singapore Singapore",Central Area/City Area,"1.29452,103.85799",European,[u'European'],,5552,,The Soup Spoon,tel:+65 6835 7086,,4.0,,,,,2 reviews,
0,"8A Marina Boulevard Marina Bay Link Mall #B2-01/02 Marina Bay Link Mall, Singapore 018984 Singapore",Central,"1.28026,103.85326",,[],,5553,,Red Mango,tel:+65 6884 9428,,4.0,,,,,2 reviews,
0,"8 Grange Road Cathay Cineleisure  Orchard #02-06 A/B, Cathay Cineleisure Orchard, Singapore 239695 Singapore",Somerset,"1.301779,103.8362",Thai,"[u'$, Thai']",,5554,,Yentafo Kruengsonge,tel:+65 6736 0971,S$3 - S$12,5.0,,,,,1 review,
0,"279 Jalan Besar 5 Minutes from Farrer Park Station, Singapore 208943 Singapore",Lavender,"1.31072,103.85858",Pizza,[u'Pizza'],,5555,,Stiff Chili,,,4.0,,,,,4 reviews,
0,"285 Changi Road, Singapore 419764 Singapore",Bedok,"1.31812,103.9069",,[],,5556,,Farah Diana,tel:+65 9107 9792,,5.0,,,,,1 review,
0,"333 Boon Lay Way #3A-02 Safra Clubhouse (Jurong), Singapore 649848 Singapore",Jurong West,"1.33538,103.70581",Chinese,[u'Chinese'],,5557,"Lunch, Dinner",Joy Garden Restaurant,tel:+65 6316 9595,,4.0,,,,,4 reviews,
0,"119 Pasir Panjang Road Pasir Panjang Mrt Station Stall 23/24 Pasir Panjang Food Centre, Singapore 117424 Singapore",Port,"1.27614,103.79161",Seafood,[u'Seafood'],,5558,,Alan Banana Leaves B.B.Q Seafood,tel:+65 9438 6623,,5.0,,,,,1 review,
0,"Block 75 Lorong 5 Toa Payoh #01-328M Lorong 5 Toa Payoh Food Centre, Singapore 310075 Singapore",Toa Payoh,"1.336069,103.8533",Asian,[u'Asian'],,5559,,Toa Payoh Lorong 5 Minced Meat Noodle,,,4.0,,,,,2 reviews,
0,"192 Lorong 4 Toa Payoh #01-672, Singapore 310192 Singapore",Toa Payoh Central,"1.33162,103.85053",,[],,5560,"Breakfast, Lunch, Dinner",Bun Master,tel:+65 6483 1905,,5.0,,,,,1 review,
0,"Marina Square, Singapore Singapore",Marina Centre,"1.29139,103.85727",American,"[u'$$ - $$$, American, Halal']",,5561,,Breeks! Cafe,tel:+65 6738 3368,S$7 - S$28,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,14 reviews,Halal
