走进绿野仙踪新加坡滨海湾花园新加坡不愧被称为“花园城市”，超过47%的岛屿被绿地覆盖，花花草草随处可见，而最能映衬这个称号的，非滨海湾花园莫属了。滨海湾花园由滨海南花园、滨海东花园和滨海中花园三个风格各异的水岸花园连接而成。景点大多在南花园，这里包括热门景点花穹和云雾林冷室，还有巨树丛林内的18 棵擎天大树等。云雾林还原了热带山地地区凉爽潮湿的气候，刚走入冷室内，铺面而来的清凉，一扫热带的那种燥热难耐，很是舒适。而在清凉带来体感的同时，视觉上也被映入眼帘的六公尺高的瀑布所震撼，是的，我在网上看到的那个雨林就在这里！而同为植物冷室的花穹，则是模拟了地中海及半干旱、亚热带地区凉爽干燥的气候，恒温落在23-25度，如果说云雾林是热带雨林，那么花穹便是花仙子的世界。你一定还记得柯南剧场版里那绚丽的天空树，这便是滨海湾花园非去不可的景点：天空树（Super Tree）。天空树的灵感是来自于新加坡的国花——胡姬花，由数个擎天大树点缀的广场，令人过目难忘，特别是夜幕降临后，点点星光和灯光，营造着一个浪漫至极的夜晚。Tips：地址：18 Marina Gardens Drive 018953开放时间：室外花园，每天5:00-14:00；花穹、奇幻花园、云雾林、空中走道，每天9:00-21:00交通：地铁到Bayfront MRT Station (CE1/DT16) ，穿过金沙酒店，过桥后便是滨海湾花园。云雾林有点冷，请备好外套。灯光秀时段：OCBC Garden Rhapsody每晚7 点45 分和8 点45在巨树丛林闪耀登场。,,,,,
新加坡滨海湾花园新加坡被称为“花园城市”，那么最有名的滨海湾花园是一定要去打卡的！也非常适合亲子游，很多人带着孩子去玩。门票：植物冷室成人28新加坡元，3-12岁儿童15新加坡元；空中走道成人5新加坡元，3-12岁儿童3新加坡元。南花园免费。（网络购票三个景点通票约165元人民币，网上买票有专门的通道换票，不用和现场买票的人在一起排队，这也节省了很大一部分时间）开放时间：植物冷室和空中走道9:00～21:00（最后售票时间为晚上8:00）交通：乘坐地铁黄线、蓝线到海湾舫Bay Front（CE3/DT16）下，出站向左沿着一条玻璃地下通道前行出去即到。tips：1.滨海湾花园主要分为云雾森林、花穹和空中走道三个部分，云雾森林和花穹是两个冷室，记得带好外套。2.建议游玩时间3～4小时，带孩子的朋友建议带小推车。3.空中走道的灯19：30开始亮，满满的越来越亮，空中走道也会限制人数，你在上面呆40分钟以后上面的工作人员会很礼貌的跟你说为了控制人数请您尽快离开,,,,,
新加坡滨海湾花园游玩攻略Gardens by the Bay世界十大室内花园就在这里，辰山植物园室内花园的超级升级版本，其实是植物冷室所以超级冷，一定要带好外套！园区分成三部分，滨海东花园，滨海南花园和滨海中花园，南花园最大游玩的景点也都在这。花园可以参观大自然又可以学习环保知识，亲子游最合适不过了。我们就买了两个冷室的门票，再加上逛下金沙，公园，看灯光秀也用了大半天时间了，建议不用在购买奇幻花园和空中走道的门票了。交通：就位于始市中心，地铁downtown line到海湾舫Bayfront站，下来路过金沙酒店，如果住在金沙酒店去滨海湾花园非常方便了，走过去5分钟。没有住酒店的可以逛下富丽堂皇的金沙商场擎天大树super tree远远就可以看见公园里有18棵巨大的擎天大树，还可以登上树顶22米的空中走道俯瞰整个公园（走道需要收费）这个大树也是有高科技的，白天会吸收太阳能，夜间用来照明，可以收集雨水还起到通风的功能。晚上灯光秀很漂亮很震撼一定要看！7:45和8:45分有两场，持续15分钟，会播放世界各地有名的歌曲，呈现璀璨的声光秀云雾林cloud forest远远就可以看到两个巨大的玻璃房，一个是云雾林一个是花穹，我们先去了云雾林。进门就是一个高达35米的瀑布，很壮观。在这可以见到从没有见过的热带奇花异卉～4点会有云雾表演，喷出的雾气使整个玻璃房更加神秘了～参观是先坐电梯到最高点，在顺着“云雾步道”慢慢转下来。在人造山中穿梭是很奇妙的体验需要参观1-2小时门票两座冷室28新元/人 3岁以下免费 3-12岁15新元/人花穹挨着云雾林，玻璃房里模拟了地中海的干冷气候，有9个主题花园，种植了五大洲的植物，一共有三万多株植物。其中沙漠植物区可以看到形态各异的仙人掌是非常好的拍照背景。我相对来说还是云雾林更好看，这边就是一个大花园，云雾林更奇幻一点。这边看完天黑了，刚好去擎天大树看7:45的灯光秀，走过去需要10分钟。参观时间半小时-1小时,,,,,
"新加坡｜每次去都必打卡的超级树在新加坡的最后一晚，猫叔问我有没有什么地方特别值得去打卡，我想了想把他领到滨海湾花园，这个在新加坡我最喜欢的地方之一-新加坡是花园城市没错，滨海湾花园就是新加坡市中心的超级花园，从金沙酒店穿过去，瞬间看到最标志性的超级树，这几棵树有几种玩法买票登上去步行一圈特别酷炫每天晚上都会有灯光表演最佳机位在外围一圈二层的石头上-除了这几棵树外，滨海湾花园还有很多值得的体验的地方，包括云雾林和花穹，有机会记得一起去探索啦18,Marina Gardens Drive",,,,,
新加坡 | 城市中的天然氧吧 滨海湾花园 滨海湾花园是 新加坡 的地标，一般推荐白天浏览两个温室(花穹和云雾林)，晚上看超级树灯光秀。所以我觉得这里适合花上下午至晚上的时间，避暑很不错都在室内嘛，而且老少皆宜。地铁坐到海湾舫站，按指示就能到，而且超级树也很明显。 可以先在对面的楼上和超级树合影，然后步行往滨海湾主区域走。 新加坡 以园林花卉闻名，整个国家的植物都养护规划的很好，包括马路上都是。花穹这个温室里就遍布了很多很美的植物，四季更换品种，还可以听讲解学习~ 云雾林就更凉快了！一进门就是瀑布噢~第一次来的游客都会不约而同的wow~怎么说呢，觉得非常震撼，走在空中的廊桥上，会有一些“未来感”~ 不过这个周末去的话排队挺久的，要有点耐心。还有就是带件外套，待久了蛮冷的。,,,,,
新加坡滨海湾花园游玩攻略新加坡滨海湾花园Gardens by the Bay世界十大室内花园就在这里，辰山植物园室内花园的超级升级版本，其实是植物冷室所以超级冷，一定要带好外套！园区分成三部分，滨海东花园，滨海南花园和滨海中花园，南花园最大游玩的景点也都在这。花园可以参观大自然又可以学习环保知识，亲子游最合适不过了。我们就买了两个冷室的门票，再加上逛下金沙，公园，看灯光秀也用了大半天时间了，建议不用在购买奇幻花园和空中走道的门票了。交通：就位于始市中心，地铁downtown line到海湾舫Bayfront站，下来路过金沙酒店，如果住在金沙酒店去滨海湾花园非常方便了，走过去5分钟。没有住酒店的可以逛下富丽堂皇的金沙商场擎天大树super tree远远就可以看见公园里有18棵巨大的擎天大树，还可以登上树顶22米的空中走道俯瞰整个公园（走道需要收费）这个大树也是有高科技的，白天会吸收太阳能，夜间用来照明，可以收集雨水还起到通风的功能。晚上灯光秀很漂亮很震撼一定要看！7:45和8:45分有两场，持续15分钟，会播放世界各地有名的歌曲，呈现璀璨的声光秀云雾林cloud forest远远就可以看到两个巨大的玻璃房，一个是云雾林一个是花穹，我们先去了云雾林。进门就是一个高达35米的瀑布，很壮观。在这可以见到从没有见过的热带奇花异卉～4点会有云雾表演，喷出的雾气使整个玻璃房更加神秘了～参观是先坐电梯到最高点，在顺着“云雾步道”慢慢转下来。在人造山中穿梭是很奇妙的体验需要参观1-2小时门票两座冷室28新元/人 3岁以下免费 3-12岁15新元/人花穹挨着云雾林，玻璃房里模拟了地中海的干冷气候，有9个主题花园，种植了五大洲的植物，一共有三万多株植物。其中沙漠植物区可以看到形态各异的仙人掌是非常好的拍照背景。我相对来说还是云雾林更好看，这边就是一个大花园，云雾林更奇幻一点。这边看完天黑了，刚好去擎天大树看7:45的灯光秀，走过去需要10分钟。参观时间半小时-1小时,,,,,
滨海湾花园的室外区范围还蛮大的，迷路的话，要有铁腿的心理准备，大热天在室外走路实在不怎么有趣，但是滨海湾美食区的烤肉烤海鲜很好吃，花穹和云雾森林也都很值得参观。,,,,,
新加坡滨海湾花园是近10年内开发的一处新的景点，成了新加坡现在的新地标。这里有花穹，人造树，以及空中走廊组成，景色非常的优美，有着数千种的植物，到了夜晚，还有美丽的灯光秀表演，绝对是来新加坡必到的景点，令人印象深刻。,,,,,
真快，今天是农历正月十五了！是春节的收尾。虽然年的气息已经转淡，但这也代表大地复苏，冬去春来。农历新年期间，我出席了在滨海湾花园里的团拜聚会，并捞鱼生。谨此，一如既往，祝大家身体健康，元宵节阖家团圆，岁岁平安，幸福快乐！！,,,,,
几棵非常的高大的树，晚上7点45会有音乐灯光秀，一大帮人一起躺在地上一边听世界名曲，一边拍照发朋友圈，FB，ins，场面相当震撼哦。而且坐电梯到树上走空中走廊，俯看新加坡著名景点拍照打卡，好不惬意喔,,,,,
美丽漂亮必玩。去看去体验。有时间在外边花园转转，虽然双馆确实更震撼，外边美景依然值得看。撅嘴推荐。每一个馆都值得去看。,,,,,
这个地方是自己一直想去的，是室内玩耍的，有空调游玩比较舒适。风景以前在电影中看过，所以一直想去看一下现场。很不错。,,,,,
非常值得游玩尤其是带着孩子，本来想多了解一下植物花，里面实在太冷了，建议朋友们一定穿长裤外套、才可以尽情欣赏美景,,,,,
坐落于新加坡滨海湾区域，打车前往很方便，也不贵。里面分为几个馆，各有特色，非常漂亮，新加坡不愧为都市花园。空调很足，建议带着外套进入。晚上的灯光秀很赞。,,,,,
非常美丽，大概游玩需要半天。现在还有新年灯饰，晚上很漂亮，建议5:00左右入园可以看到白天黑夜。带小孩也可以多看看拍拍照，就是空调有点冷，多带件外套！,,,,,
滨海湾花园喜欢植物的一定很开心！华侨银行走廊要快天黑的时候去，然后再下去看灯光秀！这样白天晚上的景都可以看到！,,,,,
好大的植物园好大的植物园。 入温室要收费但都值得一去。 有很多不同种类的花观赏。 晚上有灯光show。 在黄昏时的灯光跟天空很配。好靓！,,,,,
景色环境很不错，值得去逛一逛，特别适合亲子游玩，各种花草目不暇接，真真假假很有满足感！小伙伴们玩的不亦乐乎！,,,,,
挺不错，像阿凡达场景，夜景表演尤其壮观，设计特别好，真心不错，新加坡真不愧是花园国家，一步一风景，很好！,,,,,
在气候炎热的新加坡，有这样一个清凉的胜地，既可以看欣赏各种花卉，又可以带孩子认识各种植物，很值得一去。,,,,,
非常漂亮，很赞，很多真奇的植物，里面很冷，一定带长袖，门口的冰淇淋很好吃，儿童乐园特别好，可以玩半天。,,,,,
第一感觉就是漂亮、震撼！虽然早就看过很多图片，但仍然被精美的设计、布局所震撼！尤其是云雾林，堪称仙境！,,,,,
花的世界，品种繁多，养得太茂盛了，喜欢绿植的或怕晒的，特别值得地看，室内的，好凉快，在里面待着非常不错,,,,,
每次去新加坡，都会到滨海花园散散步，我和家人都觉得滨海花园是新加坡最有温度的免费公园。如果不赶上节假日，公园总是那么漂亮、安静，令人心旷神怡。,,,,,
滨海湾花园就在金沙酒店旁边，晚上八点有灯光秀，两个植物园晚上九点关门，植物园外形很漂亮，像两个贝壳。,,,,,
新加坡我喜欢的地儿，室内超级凉快，建议带宝宝家长多背一件外套。我们吃过午饭去的，两个馆逛完，出来已经傍晚。旁边的儿童戏水池真的很特别，有小朋友温水冲凉的地方，记得去这里给孩子背个泳衣和毛巾。撒欢儿结束后，走着去金沙那边的地铁站。一路夜景迷人，没错，是心动的感觉！,,,,,
新加坡地处热带，植物种类繁多，花园自然是很漂亮。海湾花园离金沙酒店很近，晚上去别有一番风味。正值中秋时节，花园里还有灯会，非常适合逛一逛。,,,,,
滨海花园是一个十分漂亮的城市花园，我最喜欢花园里宽阔的湖区，里面有漂亮的睡莲和各种水鸟。从湖区这般拍摄金沙特别漂亮，三幢楼看起来气势磅礴。,,,,,
双馆室内景点不错，空中步道也很美！晚上7点45和8点45的灯光秀算好时间，就在空中步道位置！可以选择再空中步道上面观看，也可以在下面观看！,,,,,
一个濒临海湾，并且非常漂亮的公园，是个值得一游的地方。,,,,,
携程订票扫码入园，真是越来越方便，两馆感受不同，晚上两场灯光秀，美轮美奂，夜晚的狮城分外迷人！,,,,,
去新加坡一定要打卡的地方，非常美！非常震撼！尤其是晚上躺在天空树底下看灯光秀的感觉，非常棒！,,,,,
室内环境比较好 老少皆宜 有空调 是新加坡必去参观的景点之一,,,,,
植物很多，花卉很美，名字都是用英文标记的，一个一个查也不方便，所以很多花都不清楚是什么品种的。旁边配套一个馆里有瀑布，两个馆都巨冷，要多带衣服，感觉小朋友对那里不太感兴趣,,,,,
非常漂亮的花园 建议多带衣服 因为真的很冷。花穹个人认为不是很壮观 因为大部分都是国内可以见到的植物和花束。但是云雾林真的进门非常的震撼。,,,,,
门票有点小贵。不过可以进去看看热带的奇怪植物。另外人也是蛮多的，有点挤。携程上买的电子票很方便，在入口的地方刷一下条形码就行了。,,,,,
滨海湾花园是到新加坡必打卡的地方的，建筑与自然是那么完美的结合在一起的，虽然白天的景色比晚上略为逊色，但确实是相当的精彩漂亮好看,,,,,
花穹和云雾林各有特色，两个馆设计的都很巧妙精致，植物种类丰富。空中走廊如果买套票值得一去，如果单买票就很不划算了。灯光表演一般。,,,,,
新加坡司机很热情，很能聊。通过司机了解了不少新加坡的情况。新加坡算是离岸最近，又最接近西方的社会素养又能讲中文的地方。没有想象中的东南亚的炎热，吃的玩的打车都很方便。,,,,,
很漂亮，值得一看，室内景点又凉快，旁边还有个孩子玩水的地方，可以带上泳衣，有更衣室,,,,,
"0元打卡阿凡达的奇幻世界-新加坡滨海天空树夜景 在寒冷的冬季，去新加坡旅游，是不错的选择。白天逛圣淘沙、环球影城等经典景点，晚上还有精力的话，要欣赏狮城夜景，滨海湾花园的天空树，那是必须打卡的。 滨海湾花园的天空树共有18棵，每棵树都高达23米以上。每晚，夜幕降临，天空树都有二次灯光秀。晚上7：45和8：45各一场，每场15分钟，不用门票哦。 在轻盈欢快的音乐伴奏下，天空树上的灯光不停的变幻，或红或紫，忽蓝忽绿，在幽深的夜幕中，光怪陆离，美轮美奂，犹如进入了阿凡达的奇幻世界。是很难忘的体验哦。不怕脏，躺在地上仰望巨大的天空树的话，会更轻松些，视野也更开阔些。选择合适的角度，可以将不远处的金沙酒店与天空树一起摄入画框。站在天空树下方拍照或欣赏灯光秀不用付费，如果想穷千里目的话，还是需要更上一层楼，登上连接天空树的天空步道(OCBC Skyway)。天空步道全长128公尺，可以在空中绕行天空树，与天空树的树冠也更接近，能以上帝视角欣赏滨海湾花园，远眺城市夜景。票价也不贵，新币8元！ 如果住在金沙酒店的话，在位于顶楼、横跨三栋建筑的无边际泳池上俯瞰滨海湾花园的全景，也是很美妙的。详细地址：Gardens by the Bay 滨海湾交通攻略：地铁:海湾地铁站(Circle Line)，徒步约5 分钟巴士:由滨海湾地铁站(North South Line), 出口A，乘搭SBS 400 号营业时间：户外花园(无需入门票):每天早晨5 点至凌晨2 点(园内停车场如同)植物冷室和空中步道:每天早晨9 点至晚间9 点灯光秀时段:OCBC Garden Rhapsody 灯光秀每晚7 点45 分和8 点45 分热闹登场。人均消费：滨海南花园可免票进入。植物冷室和OCBC 空中步道则需收费。OCBC 空中步道新币8元。",,,,,
新加坡的夜景真的很美这次是出差去的新加坡，就去了一天，晚上就去打卡了鱼狮尾公园，夜景还是很漂亮的。我几年前也来过一次，这次好像大变样了，灯火更加璀璨啦！逛完去吃了珍宝楼，虽然上海也有，但是还是想在坡里体验一回咯。人均五六百的样子，味道还是很好滴,,,,,
这夏夜，迷之有色，幻之有梦不得不说这超级树super tree的灯光秀超级棒，让人甘之沉醉其中，就这么静静地坐着发呆，岁月静好。这据说还能收集的雨水不但能为藏身树干中的空中花园提供灌溉用水，还能满足园区部分日常所需。,,,,,
新加坡旅行| 必打卡滨海湾花园旅游想去新加坡的朋友们，答应我一定要去新加坡滨海湾花园，绝对让你不枉此行！占地101公顷，有25万颗珍稀植物。拥有全球最大的室内瀑布，悬空走廊，从各个国家运送来的花卉以及热带花卉。滨海湾花园共分为三个购票展览点——Clound Forest云雾林 | Flower Dome含花穹 | OCBC Skyway 空中走道 (其中skyaway是单独的购票点）个人建议去前两个景点就可以了。云雾林一进馆内，就被眼前的场景吸引了，这是什么神仙地方！云雾林之所以叫这个名字就是因为里面云雾缭绕，就像在仙境一般。绿意盎然，美得如梦似幻，特别是瀑布实在太壮观，为了找没人入镜拍照等了好久哈哈～ 馆内每一处都美的像一幅画，随手拍都好美。环着瀑布一圈圈欣赏，大自然又融入了科技感。大家可以坐电梯上六楼之后一层层环绕着悬空走廊走下来，感觉就像走在山间一样～真的会有云雾缭绕的梦幻之感，拍出来的照片就是‍仙女本仙！花穹里面有各式各样来自世界各地区的花卉，让你大饱眼福。可以看到平日里看不到的稀有品种，千年的橄榄树、宝瓶树、亚热带花卉展，有种百花盛开、珍奇斗艳的感觉。会让你感到赏心悦目，放佛自己就是花仙子嘻嘻～由于室内瀑布和热带花卉都是在室内，冷气比较足，所以建议大家带一件外套保暖，不然在里面时间久了让你冷到怀疑人生哈哈哈～地址：滨海花园道18号（靠近金沙购物中心，可从金沙酒店内穿过去，步行时间较长）时间：9:00-21:00 最晚20:30入馆建议拍摄时长：3小时穿搭建议：简单纯色为主，不要花纹太复杂的。黄红蓝等亮色系或白色等浅色系都可。运动鞋或平底鞋（室内真的要走很多路！）可以带上草帽墨镜包包凹造型！,,,,,
很漂亮的景点，适合带小孩去。室内不热。就在金沙后面不远，走过去好了。公园比较大，室外戏水区也不错，适合小孩玩。就在海边，,,,,,
【新加坡最凉爽的地方】滨海湾花园，位于圣淘沙附近。作为人工景点，两座冷室是我在新加坡唯一需要穿上外套的地方，我穿着短袖，瑟瑟发抖。门票价格：户外花园和儿童乐园入场免费。门票套餐两座冷室（Flower Dome & Cloud Forest）+奇幻花园+短程专车服务，成人46新币，小朋友25新币。亮点特色：Flower Dome花穹（游玩时间45min）：世界上最大的玻璃冷室（2015年世界吉尼斯纪录）。拥冷室有超过3万种植物。模拟的是凉爽干燥的地中海和亚热带地区，务必欣赏千年橄榄树和猴面包树（最重的树）。Cloud Forest云雾林（游玩时间45min）：模拟清凉潮湿的高山地区，这里我感兴趣的点比较多：（1）有35米高的人造山和瀑布，合照时头发一定会被淋湿；（2）务必尝试cloud walk，山上有步道，可以边走边看。俯瞰整个冷室；（3）Cloud Forest Galley，科普了新加坡的历史，布置得非常fancy。剪影和3D投影都很有意思；（4）Secret Garden，密集的植物，非常美。不同于东亚偏爱的留白（减法），东南亚的朋友们真的很喜欢花团锦簇（加法）。Supertree Grove & OCBC Skyway擎天树丛和华侨银行空中走道（10min拍照）：下客点旁边，非常美，压倒性迎面而来的美。晚上7：45及8：45会有声光秀，值得看。小Tips：带件外套！2019.11.8-2020.1.5是圣诞季，可以来凑个热闹。,,,,,
SINGAPORE：选定Gardens by the Bay头像拍摄地如图，喜欢绿色的小伙伴 加上修图也不用几分钟 你的新头像就出来了2011年第一次到新加坡考SAT 玩了一整周2018年工作出差待了四五天今年又来出差 没想到狮城还是给带来很多新鲜感尤其三顾新加坡才入的滨海湾花园什么玩意儿啊？也太出片了吧！！首先不需买票的外景就很可爱了，大树隔很远就可以看到 随便拍拍就不错白天看着已经还行，晚上还有灯光表演（非常Disneyland）付费馆我们去了Cloud Forest和Flower Dome（其实没有太爱花卉的话，去趟CF就足矣）BTW，这里还有个小说明，工作人员跟你说某馆在做maintenance的时候不要紧张觉得惋惜是不是就这样要错过一个馆了........因为所谓的maintenance很可能只需要一天..........问清楚几个馆都开的日期就好了图的小小人工瀑布是这次行前看到出现一万次的打卡景点 位于CF 真的拍照的人超级多就是了 可以看看学习下各国网红拍照姿势&穿搭想要场景空空自己独美 就看有没耐心等了（明显我没有）在我心中CF胜过FD还有一个主要原因，就是有高空项目！空中很多镂空（满密的啦）通道 爱了结尾。,,,,,
订票方便，但是从金沙酒店到滨海花园的路标指示实在不明显，跟着Google Map导航更是南辕北辙，最后还是问了金沙酒店的工作人员才了解路线，结果到了服务中心还不是取票地点，说是要坐游览车过去，好吧，买车票过去实际很近，到了花穹和云雾林门口可以换票，整体感觉还是值得一看，热带雨林整体创意不错，人没那么多，晚上七点四十擎天树林有灯光秀，还是挺震撼的，就是回程要走一段才能坐车。,,,,,
值得一去，现代科技感很强，城市里的森林。,,,,,
"very pretty garden , will visit again, next time in singapore!",,,,,
这是一个很值得推荐的地方，过往植物园给我们的印象都是在平地上的，但这是一个垂直的花园，里面很凉爽，是暑假消暑的好地方，先去云雾林，再去花穹，云雾林是乘坐电梯上到最高层，然后一直自己走下来，边走边观赏植物，,,,,,
当天订当天去的 携程订票是非常方便 我订了免取票 预订成功后会发送到邮箱 有个电子条码 扫完可以直接进 室内最大空调不是吹 整个行程都很完美 但是建议白天去 晚上去没有白天美丽啦 但是我是为了晚上灯光秀 选了晚上去哈哈 最晚进场是20点 室外灯光秀分别有两个时间19:45和20:45 我们赶了最后一场 中秋认识非常多 但是完全没有影响这次旅行 新加坡人民是真的非常友好 爱上这个国家了,,,,,
"交通便利是最吸引我的，礼貌服务最为突出的表现为就是微笑。真正的礼貌服务来源真诚以及主动。在不打扰顾客的同时主动满足顾客需要,尊重客人。礼貌服务在一定程度上反映了酒店整体的水平，我非常喜欢，下次还会再来。",,,,,
坐MRT到bay front站下车 步行就可以到了 白天景致一般 晚上有灯光后 效果很棒 有点像阿凡达 灯光秀有时间安排 包括空中步道 也有时间和人数安排 遇到天气不好还不能上去,,,,,
事先在携程上买的双馆门票没有截屏，结果当场网页打都打不开，很急的时候求助携程客服，1分钟内解决问题，顺利进入，感谢客服小姐姐！个人觉得云雾林比花穹更好看一点，照片拍出来更美一点。两个馆内有点冷，可以穿件薄外套，好多地方可以拍照，特别出片！,,,,,
云雾林跟不错，其他的景点感觉就是个花园，跟国内很多自然天生的景点比起来要差，但是新加坡地小，能做成这样得景点还是非常不错，可以看的出新加坡为了美化国家，还是非常给力的。个人最喜欢的还是擎天树！特别是晚上的灯光！,,,,,
新加坡滨海湾花园里最引人注目的所在，当属巨大的树形结构，它们高度在25米至50米之间，被称之为“超级树”。超级树的树梢有小酒馆，旅行者不仅可以歇脚喝杯新加坡司令，还能够领略滨海湾和周围花园的精致。这些高耸的超级树，还被“空中栈道”连接在一起，让旅行者能够居高临下，欣赏花园的独特美景。,,,,,
花穹共分九大區域，每個區域裡都有來自世界各的稀有植物，顏色鮮豔、繽紛，對於喜歡大自然或是熱愛植物的旅者們，小編只能說這裡就是你們的天堂！出來花穹之後也可以逛一下紀念品店，多數的產品都是以植物作為主題，設計精巧、質感也不錯，十分適合拿來小禮物送給朋友們。,,,,,
新加坡滨海湾花园（Gardens by the Bay）由滨海南花园、滨海东花园和滨海中花园三个风格各异的水岸花园连接而成。该花园占地101公顷，位于滨海湾亲水黄金位置，是整个滨海湾项目的组成部分之一。滨海南花园的特色景点包括花穹和云雾林冷室、金园、银园和巨树丛林内的18 棵擎天大树、文化遗产花园、植物世界、蜻蜓湖和翠鸟湖等。花穹里面主要是各种植物花卉，布置很精心，景色也很美，云雾林类似一个超大的假山，里面还有瀑布，可以坐电梯上到最高处，然后沿着廊桥慢慢转下来，推着宝宝车也是没有问题的，里面很冷很冷哦，建议带一件薄外套，否则一冷一热容易感冒，那18可擎天大树值得去看看哦，有环形天桥，顶上还有餐饮，可以上去享用，就是价格不便宜呢,,,,,
太值得一去了！云雾林实在让人震惊！超级树也是，站在空中走道上拍夜景完美至极！,,,,,
两个大的球馆不同的风格，都可以去一下，里面很冷，建议带件外套，去的时候走廊正好关闭，没有走到，晚上的灯光秀还可以吧，变化蛮多，住在金沙酒店应该看的更清楚吧。,,,,,
值得一游的花园，有特色，看见了好多以前没见过的植物和花卉，新加坡之旅必打卡点,,,,,
花卉馆没有雨林馆有特色，但都很适合拍照，会看到各种珍稀的植物，雨林馆最惊艳的还是大瀑布，上去以后能看到大树，结束以后一定要去观看灯光秀，躺在大树底下很舒服,,,,,
最近几天唯一不错的地方，出乎意外的好。一是空气好，二是室外的免费。一定要带泳衣，外面的儿童乐园特别适合孩子玩。吃饭要去沙爹吃，各国的美食都有，还有饺子。,,,,,
云雾森林不错，很梦幻。如果晚上来也是很不错的体验，可以看美丽的灯光秀了。,,,,,
很有新加坡特色，微缩版的植物世界，充分利用了有限的展示空间，值得推荐。,,,,,
花园城市，人工的也是很美呀，里面有好多花花草草，还有瀑布，适合全家出行,,,,,
有人说这是现实版中的爱丽丝梦游仙境。嗯嗯，来天然氧吧吸氧，洋气十足。最近换上了圣诞主题，想再去一次北欧啦爱上这温室超级大棚，更爱这大棚里的温室花草，期待下次再见，期待再见更好的你我，再会再会,,,,,
没有有想象的那么惊艳，但是很好看，值得去！小孩子在里面走走还挺适合的！,,,,,
来新加坡值得一游的地方，游玩时间半天够了，一个劲的拍照，美得无法形容,,,,,
beautiful 非常好看 都是绿色植物 游玩系数五颗星 推荐推荐推荐 没看到灯光秀有点可惜呢 希望有机会再来欣赏灯光秀！！！,,,,,
新加坡地标性建筑之一，环境优美环保意识强，晚上还有灯光秀，值得来看看,,,,,
环境很美很漂亮 有点凉 穿长袖外套 ,,,,,
非常漂亮，必游景点，携程购票，扫码秒入园。园内空气非常好。。。。,,,,,
新加坡必刷景点，我是看了地球脉动后就特别想来这个花园，果然没错！,,,,,
很多品种的花卉，刚进去觉得好凉爽，越逛越冷，哈哈，记得带外套哦！,,,,,
超极树、植物冷室、云雾林......，各种珍稀植物，建筑也很有特点 ，真的感觉只有你想不到！很值得去看。要提醒的是，一定不要忘记带件外衣，在植物冷室，云雾林真的很冷。。。。。,,,,,
地标建筑，打卡必来，花穹和云雾林可以看看，空中索道并没必要。这个排队比较恶心，买了票也要去售票处领预约时间牌儿，根据预约时间排队。太繁琐不推荐！,,,,,
总体感觉比较一般，距离地铁站还是很远的，走走起码20分钟，而且正好圣诞假期，人山人海……公园内部展示的东西也比较一般，都是热带的一些常见风景。,,,,,
体验很奇特。设计风格独特迥异。如果有时间，你可以在里面多呆一会。你可以拍拍照片，小憩片刻，欣赏美景。连廊的设计非常独特。非常高，可也风景无限。,,,,,
非常值得去新加坡的景点。白天有点晒，一定要带伞，晚上还是值得去看看的，特别是晚上的灯光，很美很美！！！,,,,,
从金沙酒店通往滨海湾花园双馆一路拍照，一路都是美景，花园双馆之一云雾林人造雨林瀑布令人叹为观止。临近傍晚花园景观树开始亮灯，天色愈暗，灯光愈美，与摩天景观轮一起形成滨海湾靓丽风景线。,,,,,
新加坡共和国 ，旧称星洲或星岛，是个多元文化的移民国家，被誉为“亚洲四小龙”。新加坡除了有圣淘沙等名胜之外，其海港的灯光夜景也十分漂亮，本篇展示几张供大家欣赏。,,,,,
非常好，对得起这门票，春节花景布置特别喜庆，拍照拍不完。。。,,,,,
去的有点晚了，玩的有点赶，不过晚上有灯光映衬，夜市很漂亮的。,,,,,
世界树是免费的，但里面有两个独立的花园是要门票的。我们是晚上去的，建议还是白天去比较好。摩天轮我们是第二天晚上去的，喜欢夜景就晚上去，九点半以后上摩天轮可能一个轮子上就只有自己哦。,,,,,
新加坡共和国（Republic of Singapore），简称新加坡，别称狮城，是东南亚的一个岛国。新加坡是一个多元文化的移民国家，市区中心（金融区）位于新加坡岛的南岸。由于面积仅有719平方公里，所以没有省市县镇等行政单位之分，整个国家也即是一座城市，有“花园城市”的美誉。,,,,,
最喜欢云雾穹，特别美，参观完感觉这简直是新加坡人用15年建成的一个独特世界。云雾缭绕，恍如仙境。最后的展览讲了全球气候变暖造成的影响，很有深意。一定要多穿衣服，至少毛衣外套才行。,,,,,
这个景点真的是高水平 建造据说花了十个亿不止，工作人员的服务意识很到位。云雾林特别棒。,,,,,
真的好好看的两个展馆。还能听到当地的教师讲课。真的受益颇多。晚上观看灯光秀真的是美极了。每个游客就往地上一躺观看show。真的舒适极了。,,,,,
绝对值得打卡的景点，最有趣的当然是擎天树和室内瀑布，赞！,,,,,
花园很大，我们就玩了空中走道和两个室内植物园，非常漂亮,,,,,
这个主题公园值得一游，空中走廊、云端森林、的世界，可以玩足几个小时，花园城市名不虚传，加入科技元素后让人耳目一新，最后回到人类爱护环境，保护动物植物和人类的生态平衡的的状态。,,,,,
还不错，比我们这里的植物园要丰富，有点冷，建议带个外套,,,,,
最棒的滨海湾，不虚此行，真的好美好美，来新加坡一定要玩,,,,,
